2011/06/03,696,704,684,685,2,469,000,685
2011/06/06,686,692,673,676,1,813,000,676
2011/06/07,677,689,669,688,1,766,000,688
2011/06/08,688,697,681,695,1,352,000,695
2011/06/09,688,689,677,682,2,004,000,682
2011/06/10,679,688,677,678,4,732,000,678
2011/06/13,668,687,668,682,1,585,000,682
2011/06/14,686,692,677,690,1,197,000,690
2011/06/15,700,704,698,703,1,812,000,703
2011/06/16,695,711,692,695,1,893,000,695
2011/06/17,700,703,684,688,1,645,000,688
2011/06/20,697,703,691,691,1,278,000,691
2011/06/21,701,708,693,703,1,517,000,703
2011/06/22,716,735,715,731,2,679,000,731
2011/06/23,722,744,722,740,1,639,000,740
2011/06/24,741,749,741,748,1,214,000,748
2011/06/27,739,747,738,741,747,000,741
2011/06/28,749,749,739,742,966,000,742
2011/06/29,750,754,745,753,1,272,000,753
2011/06/30,753,765,746,762,1,879,000,762
2015/08/24,950,963,929,931,2,144,000,931
2015/08/25,916,988,908,926,4,538,000,926
2015/08/26,926,960,921,953,2,440,000,953
2015/08/27,970,980,949,953,3,856,000,953
2015/08/28,987,1,024,983,1,013,3,056,000,1,013
2015/08/31,994,1,000,950,961,2,685,000,961
2015/09/01,955,969,914,915,4,293,000,915
2015/09/02,909,939,905,916,2,639,000,916
2015/09/03,931,940,908,912,1,997,000,912
2015/09/04,916,928,883,892,2,650,000,892
2015/09/07,894,915,880,901,2,287,000,901
2015/09/08,910,927,902,906,1,791,000,906
2015/09/09,937,947,911,947,1,895,000,947
2015/09/10,906,912,889,907,2,622,000,907
2015/09/11,898,906,890,896,2,891,000,896
2015/09/14,890,897,854,860,2,828,000,860
2015/09/15,866,883,847,851,3,502,000,851
2015/09/16,866,889,857,861,2,907,000,861
2015/09/17,869,892,867,881,2,076,000,881
2015/09/18,862,868,840,843,2,088,000,843
2015/09/24,802,805,765,766,4,806,000,766
2015/09/25,766,781,754,781,3,410,000,781
