2011/04/14,13,680,13,720,13,680,13,720,303,13,720
2011/04/15,13,780,13,780,13,750,13,750,4,13,750
2011/04/20,13,510,13,510,13,510,13,510,3,13,510
2011/04/22,13,850,13,850,13,850,13,850,1,13,850
2011/04/28,14,030,14,030,14,030,14,030,2,14,030
2011/05/02,14,070,14,070,14,070,14,070,5,14,070
2011/05/13,13,190,13,190,13,190,13,190,51,13,190
2011/05/17,12,790,12,790,12,790,12,790,1,12,790
2011/05/18,12,930,13,030,12,930,13,030,2,13,030
2011/06/03,12,800,12,800,12,800,12,800,1,12,800
2011/06/07,12,810,12,810,12,810,12,810,1,12,810
2011/06/08,13,170,13,200,13,170,13,200,21,13,200
2011/06/09,13,200,13,200,13,170,13,170,4,13,170
2011/06/14,13,190,13,320,13,190,13,320,60,13,320
2011/06/15,13,400,13,400,13,400,13,400,50,13,400
2011/06/21,12,800,12,800,12,800,12,800,30,12,800
2011/06/24,13,010,13,010,13,010,13,010,2,13,010
2011/06/27,13,170,13,170,13,170,13,170,10,13,170
2011/06/28,13,010,13,010,13,010,13,010,1,13,010
2011/06/30,13,320,13,320,13,320,13,320,1,13,320
2015/07/15,13,360,13,390,13,360,13,390,2,13,390
2015/07/16,13,360,13,360,13,240,13,310,24,13,310
2015/07/17,13,310,13,310,13,190,13,220,34,13,220
2015/07/21,13,480,13,480,13,480,13,480,2,13,480
2015/07/22,13,070,13,190,13,070,13,190,10,13,190
2015/08/03,13,060,13,060,13,060,13,060,4,13,060
2015/08/07,13,040,13,040,13,040,13,040,36,13,040
2015/08/14,12,740,12,740,12,740,12,740,3,12,740
2015/08/17,12,770,12,770,12,700,12,700,38,12,700
2015/08/19,12,570,12,570,12,570,12,570,1,12,570
2015/08/21,12,130,12,130,12,090,12,090,8,12,090
2015/08/24,11,680,11,680,11,460,11,460,37,11,460
2015/08/25,11,160,11,270,11,160,11,270,31,11,270
2015/08/26,11,280,11,360,11,260,11,360,23,11,360
2015/08/27,11,580,11,630,11,580,11,580,68,11,580
2015/09/04,11,300,11,390,11,300,11,390,2,11,390
2015/09/08,11,390,11,390,11,390,11,390,1,11,390
2015/09/11,11,590,11,590,11,520,11,520,11,11,520
2015/09/14,11,400,11,400,11,190,11,190,12,11,190
2015/09/18,11,400,11,400,11,400,11,400,2,11,400
2015/09/24,11,300,11,300,11,300,11,300,1,11,300
2015/09/25,11,230,11,300,11,200,11,300,4,11,300
2015/09/29,11,070,11,070,10,810,10,810,3,10,810
2015/10/01,11,030,11,030,11,030,11,030,1,11,030
2015/10/07,12,020,12,020,12,020,12,020,10,12,020
2015/10/09,12,700,12,700,12,700,12,700,15,12,700
