2015/07/16,1,252,1,252,1,226,1,226,100,1,226
2015/07/17,1,249,1,249,1,233,1,233,70,1,233
2015/07/22,1,175,1,175,1,175,1,175,270,1,175
2015/07/23,1,171,1,171,1,171,1,171,10,1,171
2015/07/28,1,168,1,168,1,168,1,168,60,1,168
2015/08/03,1,222,1,222,1,222,1,222,30,1,222
2015/08/06,1,192,1,192,1,192,1,192,10,1,192
2015/08/10,1,218,1,218,1,218,1,218,10,1,218
2015/08/11,1,222,1,222,1,222,1,222,60,1,222
2015/08/18,1,219,1,219,1,219,1,219,10,1,219
2015/08/19,1,219,1,219,1,219,1,219,10,1,219
2015/08/24,1,250,1,250,1,250,1,250,620,1,250
2015/08/25,1,155,1,155,1,155,1,155,10,1,155
2015/08/26,1,233,1,263,1,143,1,143,580,1,143
2015/09/01,1,180,1,201,1,180,1,201,20,1,201
2015/09/07,1,228,1,228,1,228,1,228,300,1,228
2015/09/09,1,228,1,228,1,227,1,227,80,1,227
2015/09/10,1,221,1,221,1,221,1,221,50,1,221
2015/09/15,1,223,1,223,1,223,1,223,30,1,223
2015/09/16,1,225,1,225,1,224,1,224,40,1,224
2015/10/09,1,238,1,238,1,148,1,148,140,1,148
