2011/06/03,646,650,646,646,1,100,646
2011/06/06,636,636,635,636,1,000,636
2011/06/07,636,642,635,642,500,642
2011/06/08,632,633,632,632,1,100,632
2011/06/09,628,629,628,629,500,629
2011/06/10,619,639,619,630,6,500,630
2011/06/13,620,627,620,621,600,621
2011/06/14,620,628,620,628,1,300,628
2011/06/15,630,631,629,631,900,631
2011/06/16,633,633,627,627,400,627
2011/06/17,637,637,623,623,1,500,623
2011/06/20,621,629,620,622,400,622
2011/06/21,623,630,623,630,400,630
2011/06/22,730,730,730,730,2,200,730
2011/06/23,849,849,781,781,71,700,781
2011/06/24,775,777,756,777,13,300,777
2011/06/27,766,771,753,763,19,600,763
2011/06/28,763,770,762,768,5,800,768
2011/06/29,777,778,763,778,5,700,778
2011/06/30,778,780,767,778,5,200,778
2015/08/24,1,262,1,262,1,166,1,179,31,500,1,179
2015/08/25,1,123,1,248,1,094,1,117,37,000,1,117
2015/08/26,1,131,1,149,1,085,1,146,31,900,1,146
2015/08/27,1,175,1,179,1,160,1,166,18,000,1,166
2015/08/28,1,205,1,208,1,187,1,199,17,000,1,199
2015/08/31,1,199,1,233,1,193,1,218,10,700,1,218
2015/09/01,1,206,1,272,1,180,1,241,16,300,1,241
2015/09/02,1,211,1,217,1,180,1,212,4,600,1,212
2015/09/03,1,233,1,233,1,203,1,215,10,800,1,215
2015/09/04,1,228,1,228,1,198,1,198,7,300,1,198
2015/09/07,1,184,1,187,1,141,1,187,3,600,1,187
2015/09/08,1,235,1,235,1,175,1,176,2,200,1,176
2015/09/09,1,219,1,232,1,178,1,201,17,100,1,201
2015/09/10,1,190,1,244,1,170,1,242,23,800,1,242
2015/09/11,1,220,1,250,1,220,1,233,11,300,1,233
2015/09/14,1,222,1,230,1,200,1,210,2,600,1,210
2015/09/15,1,220,1,245,1,204,1,219,4,400,1,219
2015/09/16,1,244,1,300,1,244,1,290,20,300,1,290
2015/09/17,1,330,1,330,1,260,1,294,13,600,1,294
2015/09/18,1,294,1,341,1,279,1,320,15,200,1,320
2015/09/24,1,299,1,340,1,296,1,311,17,400,1,311
2015/09/25,1,309,1,354,1,283,1,335,16,300,1,335
