2011/06/03,1,068,1,091,1,068,1,077,481,100,1,077
2011/06/06,1,069,1,082,1,061,1,079,447,500,1,079
2011/06/07,1,080,1,107,1,079,1,103,372,100,1,103
2011/06/08,1,103,1,103,1,077,1,084,502,600,1,084
2011/06/09,1,095,1,104,1,070,1,092,554,800,1,092
2011/06/10,1,104,1,108,1,089,1,091,374,100,1,091
2011/06/13,1,070,1,090,1,065,1,083,319,000,1,083
2011/06/14,1,085,1,112,1,082,1,103,321,300,1,103
2011/06/15,1,104,1,107,1,089,1,099,215,700,1,099
2011/06/16,1,094,1,102,1,067,1,068,338,800,1,068
2011/06/17,1,070,1,073,1,026,1,042,751,100,1,042
2011/06/20,1,043,1,061,1,041,1,044,230,200,1,044
2011/06/21,1,041,1,048,1,030,1,047,298,500,1,047
2011/06/22,1,053,1,075,1,048,1,064,359,100,1,064
2011/06/23,1,045,1,047,1,032,1,039,560,100,1,039
2011/06/24,1,041,1,070,1,041,1,061,386,500,1,061
2011/06/27,1,064,1,093,1,060,1,091,404,600,1,091
2011/06/28,1,102,1,105,1,077,1,083,277,100,1,083
2011/06/29,1,097,1,104,1,088,1,104,196,100,1,104
2011/06/30,1,108,1,112,1,093,1,110,284,800,1,110
2015/08/24,1,781,1,816,1,684,1,686,453,000,1,686
2015/08/25,1,591,1,692,1,566,1,603,453,700,1,603
2015/08/26,1,621,1,702,1,619,1,685,522,200,1,685
2015/08/27,1,709,1,745,1,688,1,706,348,900,1,706
2015/08/28,1,778,1,818,1,735,1,756,562,200,1,756
2015/08/31,1,733,1,742,1,684,1,708,429,900,1,708
2015/09/01,1,699,1,702,1,630,1,631,312,800,1,631
2015/09/02,1,599,1,642,1,569,1,582,487,100,1,582
2015/09/03,1,616,1,688,1,616,1,647,459,900,1,647
2015/09/04,1,645,1,662,1,562,1,576,232,500,1,576
2015/09/07,1,562,1,627,1,555,1,613,290,400,1,613
2015/09/08,1,605,1,636,1,600,1,600,177,300,1,600
2015/09/09,1,676,1,716,1,649,1,716,400,500,1,716
2015/09/10,1,648,1,672,1,637,1,669,315,800,1,669
2015/09/11,1,709,1,749,1,671,1,730,537,600,1,730
2015/09/14,1,748,1,755,1,661,1,671,279,100,1,671
2015/09/15,1,677,1,714,1,660,1,687,214,000,1,687
2015/09/16,1,688,1,720,1,671,1,697,342,800,1,697
2015/09/17,1,716,1,766,1,716,1,760,301,700,1,760
2015/09/18,1,762,1,762,1,729,1,738,268,500,1,738
2015/09/24,1,714,1,725,1,562,1,579,722,000,1,579
2015/09/25,1,583,1,597,1,508,1,539,740,600,1,539
