2011/06/03,385,387,380,380,2,864,000,380
2011/06/06,380,380,373,376,4,768,000,376
2011/06/07,376,378,373,377,2,808,000,377
2011/06/08,380,384,378,382,6,128,000,382
2011/06/09,382,383,376,379,4,203,000,379
2011/06/10,380,384,379,379,5,527,000,379
2011/06/13,374,376,372,374,3,186,000,374
2011/06/14,375,386,375,384,2,661,000,384
2011/06/15,384,384,380,382,2,725,000,382
2011/06/16,378,382,375,377,6,241,000,377
2011/06/17,379,379,369,372,4,156,000,372
2011/06/20,374,377,372,376,2,450,000,376
2011/06/21,377,381,372,381,3,261,000,381
2011/06/22,380,387,380,387,4,566,000,387
2011/06/23,388,393,384,387,6,346,000,387
2011/06/24,388,390,385,389,3,403,000,389
2011/06/27,387,389,382,387,3,270,000,387
2011/06/28,390,396,388,391,5,287,000,391
2011/06/29,397,399,394,399,4,229,000,399
2011/06/30,402,405,398,401,6,387,000,401
