2015/08/24,8,510,8,510,8,000,8,100,2,288,8,100
2015/08/25,7,860,8,180,7,760,7,880,315,7,880
2015/08/26,8,000,8,280,7,890,8,110,473,8,110
2015/08/27,8,200,8,510,8,130,8,160,2,492,8,160
2015/08/28,8,310,8,400,8,210,8,270,756,8,270
2015/08/31,8,210,8,220,8,140,8,220,91,8,220
2015/09/01,8,340,8,340,7,910,8,240,446,8,240
2015/09/02,7,870,8,030,7,870,7,960,124,7,960
2015/09/03,8,140,8,140,8,040,8,040,9,8,040
2015/09/04,8,090,8,090,7,860,7,930,241,7,930
2015/09/07,7,910,7,920,7,800,7,880,244,7,880
2015/09/08,8,030,8,030,7,840,7,940,97,7,940
2015/09/09,8,130,8,160,8,120,8,130,98,8,130
2015/09/10,8,040,8,190,8,010,8,140,86,8,140
2015/09/11,8,180,8,230,8,180,8,230,53,8,230
2015/09/14,8,280,8,280,8,170,8,180,189,8,180
2015/09/15,8,110,8,170,8,020,8,060,97,8,060
2015/09/16,8,200,8,200,8,070,8,140,20,8,140
2015/09/17,8,210,8,260,8,210,8,260,345,8,260
2015/09/18,8,280,8,280,8,190,8,210,32,8,210
2015/09/24,8,060,8,060,7,730,7,760,630,7,760
2015/09/25,7,750,7,760,7,390,7,750,718,7,750
