2011/06/03,426,428,421,422,5,708,000,422
2011/06/06,420,421,410,410,7,229,000,410
2011/06/07,411,417,409,413,5,700,000,413
2011/06/08,418,423,414,415,14,180,000,415
2011/06/09,413,413,409,412,4,930,000,412
2011/06/10,416,419,413,413,7,149,000,413
2011/06/13,409,411,405,409,3,305,000,409
2011/06/14,406,416,405,413,5,486,000,413
2011/06/15,415,416,412,413,3,623,000,413
2011/06/16,408,413,402,403,10,231,000,403
2011/06/17,404,404,397,400,7,982,000,400
2011/06/20,399,402,398,400,5,678,000,400
2011/06/21,403,407,402,407,5,078,000,407
2011/06/22,406,411,404,409,10,984,000,409
2011/06/23,405,408,403,404,5,785,000,404
2011/06/24,406,420,406,417,11,790,000,417
2011/06/27,414,414,409,409,6,784,000,409
2011/06/28,417,422,416,417,10,139,000,417
2011/06/29,424,427,423,427,9,991,000,427
2011/06/30,429,432,426,431,7,243,000,431
2015/08/24,359,365,353,355,25,641,000,355
2015/08/25,343,357,337,339,28,598,000,339
2015/08/26,337,340,326,335,40,286,000,335
2015/08/27,341,344,337,338,21,527,000,338
2015/08/28,345,353,345,350,17,004,000,350
2015/08/31,346,348,339,342,17,114,000,342
2015/09/01,343,347,336,336,18,544,000,336
2015/09/02,328,333,325,327,23,239,000,327
2015/09/03,330,334,325,327,14,604,000,327
2015/09/04,330,332,322,324,16,155,000,324
2015/09/07,321,326,318,324,9,601,000,324
2015/09/08,326,334,322,322,14,258,000,322
2015/09/09,333,337,330,337,17,418,000,337
2015/09/10,330,340,329,339,16,789,000,339
2015/09/11,334,338,331,334,17,616,000,334
2015/09/14,336,341,330,332,18,283,000,332
2015/09/15,333,336,329,330,11,214,000,330
2015/09/16,332,334,329,333,8,162,000,333
2015/09/17,335,339,333,339,7,551,000,339
2015/09/18,333,334,326,329,15,626,000,329
2015/09/24,323,324,311,312,21,870,000,312
2015/09/25,308,312,303,312,16,945,000,312
2015/09/28,309,314,308,311,12,567,000,311
2015/09/29,296,297,285,288,46,064,000,288
2015/09/30,289,292,284,286,20,468,000,286
2015/10/01,289,298,287,293,23,441,000,293
2015/10/02,291,300,287,293,22,248,000,293
2015/10/05,296,300,293,299,19,112,000,299
2015/10/06,306,312,300,301,19,766,000,301
2015/10/07,300,309,300,308,12,895,000,308
2015/10/08,313,318,310,311,14,683,000,311
