2015/08/24,15,490,15,550,14,530,14,700,29,710,973,14,700
2015/08/25,13,800,15,060,13,340,13,500,45,909,190,13,500
2015/08/26,13,470,14,400,13,270,14,290,33,259,915,14,290
2015/08/27,14,860,14,970,14,450,14,560,19,385,418,14,560
2015/08/28,15,250,15,580,15,170,15,480,17,281,086,15,480
2015/08/31,15,260,15,300,14,850,15,040,18,141,442,15,040
2015/09/01,14,820,14,890,13,960,13,960,22,271,094,13,960
2015/09/02,13,500,14,410,13,490,13,840,30,122,899,13,840
2015/09/03,14,300,14,430,13,940,13,970,15,063,984,13,970
2015/09/04,14,120,14,150,13,050,13,340,28,616,386,13,340
2015/09/07,13,220,13,690,12,870,13,470,25,085,498,13,470
2015/09/08,13,560,13,630,12,780,12,820,19,538,009,12,820
2015/09/09,13,700,14,720,13,620,14,650,23,165,327,14,650
2015/09/10,13,830,14,080,13,480,14,040,25,841,374,14,040
2015/09/11,13,740,14,100,13,720,13,970,15,842,209,13,970
2015/09/14,14,090,14,100,13,420,13,520,13,900,709,13,520
2015/09/15,13,670,14,050,13,530,13,600,13,776,917,13,600
2015/09/16,13,920,14,010,13,700,13,840,12,523,217,13,840
2015/09/17,14,130,14,270,14,000,14,230,11,616,576,14,230
2015/09/18,13,980,14,010,13,630,13,730,15,976,823,13,730
2015/09/24,13,260,13,280,12,950,12,960,12,590,425,12,960
2015/09/25,12,990,13,330,12,750,13,300,18,900,673,13,300
2015/09/28,13,380,13,470,13,030,13,230,13,126,977,13,230
2015/09/29,12,690,12,690,12,060,12,110,22,009,373,12,110
2015/09/30,12,500,12,860,12,440,12,670,15,872,087,12,670
2015/10/01,12,900,13,400,12,750,13,280,17,012,100,13,280
2015/10/02,12,990,13,320,12,960,13,230,12,418,078,13,230
2015/10/05,13,530,13,770,13,450,13,650,12,754,700,13,650
2015/10/06,14,150,14,200,13,790,13,840,13,401,828,13,840
2015/10/07,13,900,14,230,13,700,14,180,16,429,421,14,180
2015/10/08,14,130,14,270,13,830,13,830,13,628,872,13,830
2015/10/09,13,950,14,320,13,920,14,320,12,138,314,14,320
