2011/06/03,411,418,407,407,4,548,000,407
2011/06/06,407,410,398,401,2,605,000,401
2011/06/07,398,401,390,394,7,587,000,394
2011/06/08,392,394,389,391,4,753,000,391
2011/06/09,391,394,388,392,4,189,000,392
2011/06/10,394,397,391,392,5,024,000,392
2011/06/13,390,392,388,390,2,790,000,390
2011/06/14,391,396,390,395,2,716,000,395
2011/06/15,398,405,397,402,4,606,000,402
2011/06/16,397,399,394,395,2,958,000,395
2011/06/17,394,396,389,392,2,939,000,392
2011/06/20,391,392,380,381,4,280,000,381
2011/06/21,383,388,381,387,3,630,000,387
2011/06/22,392,396,391,394,2,831,000,394
2011/06/23,388,394,388,389,2,022,000,389
2011/06/24,392,392,388,390,2,274,000,390
2011/06/27,390,390,384,385,2,940,000,385
2011/06/28,386,386,380,382,5,870,000,382
2011/06/29,384,384,377,380,8,107,000,380
2011/06/30,381,387,378,386,7,747,000,386
2015/08/24,521,530,503,504,4,019,000,504
2015/08/25,490,505,480,482,4,247,000,482
2015/08/26,482,495,475,494,4,158,000,494
2015/08/27,502,507,497,501,3,456,000,501
2015/08/28,515,522,514,520,3,114,000,520
2015/08/31,520,521,510,517,3,157,000,517
2015/09/01,514,514,495,495,2,237,000,495
2015/09/02,488,504,485,494,2,931,000,494
2015/09/03,499,508,495,497,2,013,000,497
2015/09/04,496,496,479,482,3,108,000,482
2015/09/07,475,483,466,475,3,506,000,475
2015/09/08,476,479,463,463,2,898,000,463
2015/09/09,483,504,481,498,4,421,000,498
2015/09/10,484,494,479,492,3,268,000,492
2015/09/11,491,499,489,491,3,935,000,491
2015/09/14,495,498,483,487,1,719,000,487
2015/09/15,490,498,488,489,1,563,000,489
2015/09/16,493,496,490,493,1,726,000,493
2015/09/17,498,504,496,502,2,054,000,502
2015/09/18,493,494,483,490,2,482,000,490
2015/09/24,480,484,470,470,2,381,000,470
2015/09/25,478,481,468,478,2,829,000,478
2015/09/28,471,475,466,469,2,002,000,469
2015/09/29,461,462,450,451,2,787,000,451
2015/09/30,462,473,460,470,2,138,000,470
2015/10/01,473,492,473,487,3,646,000,487
2015/10/02,486,502,486,498,2,299,000,498
2015/10/05,504,514,501,510,2,876,000,510
2015/10/06,517,517,506,508,2,561,000,508
2015/10/07,534,545,529,537,7,362,000,537
2015/10/08,541,544,530,536,3,557,000,536
2015/10/09,544,557,542,555,3,847,000,555
