2011/06/03,5,630,5,640,5,570,5,580,79,000,5,580
2011/06/06,5,610,5,720,5,610,5,700,275,400,5,700
2011/06/07,5,660,5,700,5,620,5,700,166,300,5,700
2011/06/08,5,660,5,750,5,650,5,730,117,400,5,730
2011/06/09,5,740,5,880,5,720,5,800,261,000,5,800
2011/06/10,5,730,5,810,5,710,5,790,351,500,5,790
2011/06/13,5,770,5,850,5,730,5,840,109,700,5,840
2011/06/14,5,810,5,820,5,710,5,790,204,900,5,790
2011/06/15,5,750,5,760,5,650,5,690,308,300,5,690
2011/06/16,5,700,5,790,5,690,5,700,166,800,5,700
2011/06/17,5,680,5,680,5,560,5,620,201,900,5,620
2011/06/20,5,680,5,710,5,650,5,680,104,100,5,680
2011/06/21,5,730,5,730,5,640,5,690,117,300,5,690
2011/06/22,5,640,5,710,5,610,5,690,237,700,5,690
2011/06/23,5,680,5,750,5,670,5,710,119,100,5,710
2011/06/24,5,690,5,750,5,680,5,710,79,300,5,710
2011/06/27,5,740,5,760,5,690,5,700,117,300,5,700
2011/06/28,5,740,5,770,5,710,5,730,92,500,5,730
2011/06/29,5,770,5,780,5,710,5,760,134,400,5,760
2011/06/30,5,800,5,800,5,750,5,800,156,700,5,800
2015/08/24,9,250,9,250,8,750,8,750,170,200,8,750
2015/08/25,8,450,8,790,8,330,8,350,198,500,8,350
2015/08/26,8,420,8,730,8,310,8,660,200,300,8,660
2015/08/27,8,810,9,120,8,770,8,920,215,900,8,920
2015/08/28,9,100,9,180,8,930,9,000,200,200,9,000
2015/08/31,9,000,9,110,8,940,9,090,151,900,9,090
2015/09/01,9,090,9,120,8,780,8,780,187,500,8,780
2015/09/02,8,630,8,920,8,610,8,740,182,800,8,740
2015/09/03,8,890,9,060,8,690,8,710,192,400,8,710
2015/09/04,8,840,8,840,8,520,8,600,118,500,8,600
2015/09/07,8,730,9,010,8,730,8,870,195,800,8,870
2015/09/08,8,800,8,800,8,530,8,560,146,500,8,560
2015/09/09,8,900,9,100,8,770,9,100,185,600,9,100
2015/09/10,8,950,9,210,8,850,9,180,155,400,9,180
2015/09/11,9,290,9,480,9,250,9,410,257,000,9,410
2015/09/14,9,480,9,480,9,280,9,390,132,900,9,390
2015/09/15,9,470,9,470,9,030,9,110,208,000,9,110
2015/09/16,9,220,9,250,8,880,9,040,206,200,9,040
2015/09/17,9,120,9,140,9,010,9,110,188,700,9,110
2015/09/18,9,010,9,190,8,980,9,060,135,700,9,060
2015/09/24,8,910,9,040,8,810,8,810,125,100,8,810
2015/09/25,8,860,9,260,8,820,9,250,203,900,9,250
2015/09/28,9,350,9,490,9,260,9,300,181,100,9,300
2015/09/29,9,180,9,200,8,870,8,890,188,500,8,890
2015/09/30,9,040,9,150,8,930,9,100,166,000,9,100
2015/10/01,9,200,9,490,9,190,9,420,201,400,9,420
2015/10/02,9,450,9,540,9,320,9,380,134,100,9,380
2015/10/05,9,530,9,560,9,430,9,550,123,300,9,550
2015/10/06,9,690,9,730,9,450,9,590,124,800,9,590
2015/10/07,9,570,9,620,9,460,9,600,117,000,9,600
