2011/06/01,32,250,32,300,31,000,32,300,22,323
2011/06/02,32,300,32,300,32,300,32,300,12,323
2011/06/03,32,450,32,450,32,400,32,400,2,324
2011/06/06,32,500,32,500,32,100,32,100,20,321
2011/06/07,31,700,31,700,31,700,31,700,13,317
2011/06/09,31,700,31,700,31,650,31,700,9,317
2011/06/10,32,200,32,200,32,200,32,200,4,322
2011/06/13,31,600,31,600,31,600,31,600,2,316
2011/06/14,31,800,31,800,31,700,31,700,20,317
2011/06/15,32,500,32,500,32,100,32,100,9,321
2011/06/16,32,400,32,750,32,400,32,700,50,327
2011/06/17,32,100,32,800,32,100,32,800,13,328
2011/06/20,32,300,32,300,32,300,32,300,19,323
2011/06/22,32,400,32,700,32,400,32,700,3,327
2011/06/23,32,800,32,800,32,800,32,800,2,328
2011/06/24,32,950,33,200,32,950,33,200,37,332
2011/06/27,34,000,36,700,34,000,36,700,68,367
2011/06/28,36,100,36,100,36,100,36,100,1,361
2011/06/29,36,000,36,000,34,500,35,000,15,350
2011/06/30,36,500,36,500,36,500,36,500,2,365
2015/08/24,996,1,010,963,968,36,400,968
2015/08/25,908,950,908,939,54,700,939
2015/08/26,939,955,929,945,45,700,945
2015/08/27,890,909,871,875,78,100,875
2015/08/28,899,916,888,915,32,300,915
2015/08/31,916,925,905,917,14,800,917
2015/09/01,910,910,886,892,20,300,892
2015/09/02,877,892,869,886,12,500,886
2015/09/03,900,909,890,898,8,900,898
2015/09/04,890,893,852,887,16,700,887
2015/09/07,858,869,854,867,11,900,867
2015/09/08,860,870,820,827,22,800,827
2015/09/09,865,878,835,866,16,800,866
2015/09/10,836,873,836,873,14,700,873
2015/09/11,870,873,864,864,2,500,864
2015/09/14,879,879,866,877,6,000,877
2015/09/15,866,880,866,869,1,400,869
2015/09/16,880,880,861,862,4,200,862
2015/09/17,864,877,863,877,7,100,877
2015/09/18,880,881,867,880,4,100,880
2015/09/24,868,888,868,887,6,800,887
2015/09/25,883,883,870,881,6,000,881
2015/09/28,867,893,867,880,5,900,880
2015/09/29,879,879,852,878,4,400,878
2015/09/30,888,888,872,888,4,000,888
2015/10/01,894,894,878,886,4,900,886
2015/10/02,887,888,861,877,6,500,877
2015/10/05,869,869,843,861,36,400,861
2015/10/06,853,860,850,860,14,100,860
2015/10/07,846,846,838,842,32,300,842
2015/10/08,839,839,822,823,16,300,823
2015/10/09,826,834,826,830,13,500,830
