2011/06/03,132,133,129,130,3,933,000,130
2011/06/06,130,130,126,127,4,932,000,127
2011/06/07,124,128,124,126,4,440,000,126
2011/06/08,126,127,124,125,1,872,000,125
2011/06/09,125,129,124,126,3,627,000,126
2011/06/10,128,130,126,128,3,192,000,128
2011/06/13,126,128,126,128,2,262,000,128
2011/06/14,128,132,127,132,3,258,000,132
2011/06/15,133,136,131,136,5,872,000,136
2011/06/16,134,136,130,130,5,626,000,130
2011/06/17,131,132,129,130,2,585,000,130
2011/06/20,130,131,129,130,1,570,000,130
2011/06/21,131,133,130,130,2,160,000,130
2011/06/22,132,134,131,133,3,223,000,133
2011/06/23,132,136,132,135,3,903,000,135
2011/06/24,136,138,134,137,3,884,000,137
2011/06/27,137,139,136,138,3,622,000,138
2011/06/28,138,141,136,136,2,965,000,136
2011/06/29,138,138,135,136,3,547,000,136
2011/06/30,137,138,134,136,4,276,000,136
2015/08/24,194,196,186,187,6,288,000,187
2015/08/25,178,190,176,180,4,817,000,180
2015/08/26,178,185,178,184,3,520,000,184
2015/08/27,188,189,184,184,2,800,000,184
2015/08/28,188,192,187,187,4,847,000,187
2015/08/31,189,191,186,190,2,319,000,190
2015/09/01,191,193,184,184,4,087,000,184
2015/09/02,181,190,181,186,4,346,000,186
2015/09/03,190,194,189,191,3,589,000,191
2015/09/04,190,191,181,183,4,462,000,183
2015/09/07,181,183,177,182,3,382,000,182
2015/09/08,185,187,183,184,2,562,000,184
2015/09/09,189,197,187,196,5,410,000,196
2015/09/10,193,197,191,196,3,404,000,196
2015/09/11,197,202,197,200,4,182,000,200
2015/09/14,200,203,198,200,2,312,000,200
2015/09/15,201,205,198,199,2,725,000,199
2015/09/16,200,201,195,197,1,935,000,197
2015/09/17,199,203,197,201,2,818,000,201
2015/09/18,199,199,195,196,1,410,000,196
2015/09/24,192,196,192,193,1,955,000,193
2015/09/25,194,201,194,199,3,571,000,199
2015/09/28,200,207,199,205,2,758,000,205
2015/09/29,201,203,198,200,2,873,000,200
2015/09/30,203,205,200,202,2,086,000,202
2015/10/01,205,213,204,210,5,055,000,210
2015/10/02,207,211,204,204,4,165,000,204
2015/10/05,206,212,206,211,3,175,000,211
2015/10/06,214,217,209,209,4,944,000,209
2015/10/07,208,210,202,205,4,058,000,205
2015/10/08,207,211,206,208,4,041,000,208
2015/10/09,209,213,208,212,4,282,000,212
