2015/08/24,11,200,11,200,10,500,11,140,19,630,11,140
2015/08/25,11,920,13,600,10,780,11,890,37,910,11,890
2015/08/26,11,820,12,580,11,020,11,190,49,090,11,190
2015/08/27,10,640,10,900,10,480,10,820,33,190,10,820
2015/08/28,10,220,10,340,10,070,10,140,26,550,10,140
2015/08/31,10,240,10,470,10,240,10,350,13,070,10,350
2015/09/01,10,490,11,110,10,460,11,110,10,960,11,110
2015/09/02,11,580,11,610,10,880,11,330,15,700,11,330
2015/09/03,10,960,11,180,10,810,11,180,7,990,11,180
2015/09/04,11,000,11,870,10,990,11,640,11,110,11,640
2015/09/07,11,840,12,050,11,470,11,600,12,350,11,600
2015/09/08,11,590,12,110,11,530,12,100,4,630,12,100
2015/09/09,11,800,11,800,10,560,10,570,8,930,10,570
2015/09/10,11,160,11,260,10,890,10,920,11,300,10,920
2015/09/11,11,220,11,220,10,800,10,920,5,260,10,920
2015/09/14,10,840,11,230,10,840,11,160,5,690,11,160
2015/09/15,11,080,11,210,10,800,11,210,8,930,11,210
2015/09/16,10,950,11,100,10,870,11,000,4,930,11,000
2015/09/17,10,830,10,900,10,680,10,710,8,150,10,710
2015/09/18,10,830,11,190,10,830,11,120,6,320,11,120
2015/09/24,11,470,11,650,11,430,11,650,5,930,11,650
2015/09/25,11,660,11,770,11,270,11,270,9,960,11,270
2015/09/28,11,160,11,470,11,110,11,400,16,130,11,400
2015/09/29,11,830,12,430,11,830,12,360,11,130,12,360
2015/09/30,11,960,11,960,11,620,11,760,5,270,11,760
2015/10/01,11,510,11,670,11,100,11,210,9,690,11,210
2015/10/02,11,440,11,460,11,190,11,210,11,220,11,210
2015/10/05,10,930,11,050,10,800,10,900,5,550,10,900
2015/10/06,10,580,10,770,10,480,10,760,6,810,10,760
2015/10/07,10,700,10,710,10,430,10,460,2,950,10,460
