2011/06/03,55,58,54,56,43,000,56
2011/06/06,57,59,56,58,96,000,58
2011/06/07,58,60,56,59,24,000,59
2011/06/08,60,62,58,62,47,000,62
2011/06/09,61,61,59,60,22,000,60
2011/06/10,59,60,58,59,13,000,59
2011/06/13,60,60,57,59,6,000,59
2011/06/14,59,60,59,59,5,000,59
2011/06/15,58,60,58,60,6,000,60
2011/06/16,58,60,58,60,10,000,60
2011/06/17,60,60,58,60,23,000,60
2011/06/20,61,61,60,60,15,000,60
2011/06/21,58,60,58,60,2,000,60
2011/06/22,58,59,58,59,6,000,59
2011/06/23,59,59,59,59,4,000,59
2011/06/24,59,59,59,59,1,000,59
2011/06/27,59,59,59,59,2,000,59
2011/06/28,59,60,59,59,10,000,59
2011/06/29,59,59,59,59,5,000,59
2011/06/30,60,60,58,58,8,000,58
2015/08/24,127,129,121,121,255,000,121
2015/08/25,106,123,101,109,252,000,109
2015/08/26,119,119,113,118,119,000,118
2015/08/27,123,125,121,121,89,000,121
2015/08/28,126,165,126,149,2,663,000,149
2015/08/31,149,156,137,151,1,387,000,151
2015/09/01,146,146,138,138,233,000,138
2015/09/02,130,138,130,134,200,000,134
2015/09/03,135,137,133,133,96,000,133
2015/09/04,133,133,124,124,78,000,124
2015/09/07,121,124,120,121,108,000,121
2015/09/08,123,124,121,121,54,000,121
2015/09/09,125,129,124,128,56,000,128
2015/09/10,125,127,124,127,43,000,127
2015/09/11,127,129,126,129,32,000,129
2015/09/14,129,129,125,126,26,000,126
2015/09/15,126,127,126,126,7,000,126
2015/09/16,126,127,123,125,32,000,125
2015/09/17,126,127,125,127,22,000,127
2015/09/18,127,127,124,127,11,000,127
2015/09/24,124,125,123,124,19,000,124
2015/09/25,125,125,120,123,53,000,123
2015/09/28,123,123,120,123,36,000,123
2015/09/29,121,121,119,119,61,000,119
2015/09/30,121,123,121,122,58,000,122
2015/10/01,123,124,122,123,27,000,123
2015/10/02,122,123,122,122,16,000,122
2015/10/05,124,126,123,125,31,000,125
2015/10/06,126,130,126,129,40,000,129
2015/10/07,130,131,129,130,33,000,130
2015/10/08,129,131,129,131,20,000,131
