2011/06/03,389,392,385,385,2,679,000,385
2011/06/06,388,394,387,389,3,529,000,389
2011/06/07,390,390,383,386,3,302,000,386
2011/06/08,387,391,384,391,2,354,000,391
2011/06/09,386,388,383,384,2,132,000,384
2011/06/10,386,391,381,382,4,054,000,382
2011/06/13,380,380,375,377,3,608,000,377
2011/06/14,377,384,376,381,2,412,000,381
2011/06/15,384,388,380,388,2,636,000,388
2011/06/16,390,409,389,394,7,869,000,394
2011/06/17,391,394,385,388,4,147,000,388
2011/06/20,388,392,384,386,2,741,000,386
2011/06/21,386,387,377,381,4,130,000,381
2011/06/22,384,393,383,391,3,110,000,391
2011/06/23,387,390,383,384,2,773,000,384
2011/06/24,384,392,383,390,2,382,000,390
2011/06/27,392,392,385,387,1,966,000,387
2011/06/28,389,391,387,388,1,404,000,388
2011/06/29,392,396,391,395,1,575,000,395
2011/06/30,399,406,397,404,9,028,000,404
2015/08/24,200,202,196,198,5,015,000,198
2015/08/25,193,205,186,188,6,301,000,188
2015/08/26,198,203,191,201,5,516,000,201
2015/08/27,202,204,196,197,3,934,000,197
2015/08/28,199,205,199,205,3,027,000,205
2015/08/31,205,209,203,205,2,130,000,205
2015/09/01,203,206,200,202,2,829,000,202
2015/09/02,200,204,198,200,2,312,000,200
2015/09/03,200,201,194,194,3,367,000,194
2015/09/04,192,196,188,193,4,344,000,193
2015/09/07,188,195,186,193,4,188,000,193
2015/09/08,193,200,190,199,5,443,000,199
2015/09/09,202,209,199,207,3,183,000,207
2015/09/10,203,205,202,203,2,220,000,203
2015/09/11,200,202,196,197,3,751,000,197
2015/09/14,195,195,191,192,2,228,000,192
2015/09/15,194,195,192,193,1,592,000,193
2015/09/16,194,195,192,193,1,016,000,193
2015/09/17,195,203,195,202,3,467,000,202
2015/09/18,199,201,196,199,2,495,000,199
2015/09/24,195,196,191,193,1,963,000,193
2015/09/25,195,195,191,194,3,114,000,194
