2011/06/03,308,310,306,306,3,699,000,306
2011/06/06,311,318,311,314,8,362,000,314
2011/06/07,313,319,310,310,7,330,000,310
2011/06/08,311,318,311,316,4,790,000,316
2011/06/09,317,320,311,313,3,393,000,313
2011/06/10,315,319,315,316,5,176,000,316
2011/06/13,316,322,316,320,5,187,000,320
2011/06/14,321,326,319,324,2,804,000,324
2011/06/15,323,326,319,320,2,685,000,320
2011/06/16,317,319,314,314,3,663,000,314
2011/06/17,317,317,308,309,5,487,000,309
2011/06/20,308,314,308,312,2,258,000,312
2011/06/21,314,314,306,308,6,562,000,308
2011/06/22,309,322,309,320,9,796,000,320
2011/06/23,316,320,314,319,2,602,000,319
2011/06/24,319,322,317,319,3,635,000,319
2011/06/27,318,322,316,318,2,867,000,318
2011/06/28,318,321,316,318,3,361,000,318
2011/06/29,322,328,321,328,4,190,000,328
2011/06/30,328,328,322,325,4,628,000,325
2015/08/24,607,614,591,593,4,314,000,593
2015/08/25,569,584,557,557,6,193,000,557
2015/08/26,559,574,555,573,4,767,000,573
2015/08/27,579,585,570,577,3,169,000,577
2015/08/28,595,595,585,587,2,803,000,587
2015/08/31,583,591,575,588,4,288,000,588
2015/09/01,591,591,562,562,3,074,000,562
2015/09/02,548,569,548,556,3,391,000,556
2015/09/03,586,588,561,563,5,123,000,563
2015/09/04,572,581,565,568,5,488,000,568
2015/09/07,565,580,561,577,3,405,000,577
2015/09/08,574,586,569,569,3,405,000,569
2015/09/09,587,617,583,616,4,601,000,616
2015/09/10,599,608,595,606,2,794,000,606
2015/09/11,596,612,596,608,5,191,000,608
2015/09/14,612,614,598,602,1,978,000,602
2015/09/15,607,611,602,603,1,836,000,603
2015/09/16,609,609,603,607,1,595,000,607
2015/09/17,610,614,601,605,1,908,000,605
2015/09/18,596,602,585,585,3,787,000,585
2015/09/24,581,600,579,581,3,603,000,581
2015/09/25,581,584,568,579,3,242,000,579
2015/09/28,594,594,583,589,2,841,000,589
2015/09/29,575,575,558,560,3,519,000,560
2015/09/30,575,579,565,569,4,236,000,569
2015/10/01,577,592,569,588,3,014,000,588
2015/10/02,583,588,575,580,2,752,000,580
2015/10/05,583,597,583,593,2,733,000,593
2015/10/06,601,605,597,601,1,912,000,601
2015/10/07,586,589,577,586,3,848,000,586
2015/10/08,584,584,574,574,3,394,000,574
2015/10/09,582,607,576,605,4,429,000,605
