2011/06/02,548,548,528,538,900,538
2011/06/03,529,538,528,538,1,100,538
2011/06/06,537,537,525,525,300,525
2011/06/07,525,534,525,534,300,534
2011/06/09,522,522,522,522,300,522
2011/06/10,534,534,521,521,1,700,521
2011/06/13,521,527,521,522,1,800,522
2011/06/14,512,530,512,530,2,600,530
2011/06/15,513,521,513,521,2,800,521
2011/06/16,511,584,511,578,6,600,578
2011/06/17,538,558,536,549,5,800,549
2011/06/20,544,545,532,532,1,400,532
2011/06/21,530,539,525,539,1,800,539
2011/06/22,545,545,545,545,800,545
2011/06/23,546,550,546,550,1,200,550
2011/06/24,554,557,529,529,1,900,529
2011/06/27,539,544,539,544,700,544
2011/06/28,545,545,533,533,700,533
2011/06/29,531,537,531,535,1,600,535
2011/06/30,537,537,532,535,2,600,535
2015/08/24,1,455,1,549,1,402,1,404,48,200,1,404
2015/08/25,1,254,1,465,1,222,1,350,32,000,1,350
2015/08/26,1,459,1,548,1,325,1,546,24,400,1,546
2015/08/27,1,592,1,645,1,565,1,572,12,100,1,572
2015/08/28,1,612,1,630,1,580,1,596,10,400,1,596
2015/08/31,1,571,1,587,1,480,1,512,13,700,1,512
2015/09/01,1,481,1,548,1,481,1,497,8,300,1,497
2015/09/02,1,467,1,584,1,452,1,500,5,300,1,500
2015/09/03,1,500,1,514,1,490,1,497,2,500,1,497
2015/09/04,1,467,1,496,1,417,1,423,7,600,1,423
2015/09/07,1,400,1,400,1,340,1,355,7,600,1,355
2015/09/08,1,350,1,369,1,300,1,300,10,700,1,300
2015/09/09,1,331,1,361,1,325,1,348,13,400,1,348
2015/09/10,1,288,1,344,1,288,1,344,9,500,1,344
2015/09/11,1,327,1,417,1,327,1,408,8,800,1,408
2015/09/14,1,410,1,410,1,346,1,390,4,500,1,390
2015/09/15,1,380,1,389,1,331,1,331,16,100,1,331
2015/09/16,1,331,1,376,1,328,1,343,8,600,1,343
2015/09/17,1,339,1,359,1,308,1,327,24,300,1,327
2015/09/18,1,339,1,339,1,296,1,318,11,800,1,318
2015/09/24,1,300,1,301,1,281,1,286,5,600,1,286
2015/09/25,1,275,1,300,1,261,1,261,6,500,1,261
