2011/06/02,266,266,259,265,22,000,265
2011/06/03,264,264,261,264,16,000,264
2011/06/07,256,263,252,263,25,000,263
2011/06/08,258,259,253,259,20,000,259
2011/06/09,258,260,258,260,13,000,260
2011/06/10,260,260,259,260,9,000,260
2011/06/13,260,266,260,266,18,000,266
2011/06/14,268,287,267,287,89,000,287
2011/06/15,293,293,271,274,105,000,274
2011/06/16,268,275,264,264,54,000,264
2011/06/17,264,268,262,264,19,000,264
2011/06/20,264,266,253,261,63,000,261
2011/06/21,257,257,251,255,42,000,255
2011/06/22,255,256,251,253,70,000,253
2011/06/23,255,259,253,253,99,000,253
2011/06/24,255,257,251,256,68,000,256
2011/06/27,252,255,252,254,18,000,254
2011/06/28,254,254,241,244,58,000,244
2011/06/29,244,247,238,238,84,000,238
2011/06/30,241,244,233,244,45,000,244
2015/08/24,588,590,553,553,91,000,553
2015/08/25,513,568,480,516,192,000,516
2015/08/26,522,539,522,539,81,000,539
2015/08/27,543,550,541,547,43,000,547
2015/08/28,556,570,556,570,33,000,570
2015/08/31,580,580,565,566,35,000,566
2015/09/01,567,576,550,553,57,000,553
2015/09/02,543,553,543,550,15,000,550
2015/09/03,551,560,548,549,18,000,549
2015/09/04,549,549,522,525,51,000,525
2015/09/07,523,526,512,514,33,000,514
2015/09/08,512,517,510,513,24,000,513
2015/09/09,527,537,524,529,72,000,529
2015/09/10,519,530,516,528,23,000,528
2015/09/11,526,526,513,523,26,000,523
2015/09/14,523,523,517,520,23,000,520
2015/09/15,530,530,516,524,18,000,524
2015/09/16,534,534,525,528,9,000,528
2015/09/17,528,530,522,530,17,000,530
2015/09/18,530,530,523,523,5,000,523
2015/09/24,522,523,507,507,26,000,507
2015/09/25,518,520,509,514,21,000,514
2015/09/28,519,520,505,514,18,000,514
2015/09/29,502,506,496,498,46,000,498
2015/09/30,499,503,493,495,12,000,495
2015/10/01,492,506,492,499,27,000,499
2015/10/02,499,503,496,500,25,000,500
2015/10/05,495,501,495,500,29,000,500
2015/10/06,504,506,499,501,31,000,501
2015/10/07,500,509,500,509,25,000,509
