2011/06/03,95,95,92,93,2,189,500,93
2011/06/06,92,92,88,89,3,226,500,89
2011/06/07,88,91,88,89,2,632,500,89
2011/06/08,88,91,87,88,2,258,000,88
2011/06/09,87,88,86,87,1,273,000,87
2011/06/10,87,88,85,86,1,698,000,86
2011/06/13,85,86,84,85,2,072,500,85
2011/06/14,86,89,86,88,2,466,500,88
2011/06/15,89,89,87,89,1,206,000,89
2011/06/16,88,92,87,88,4,117,000,88
2011/06/17,88,90,86,86,1,059,500,86
2011/06/20,87,88,87,88,438,500,88
2011/06/21,88,89,87,89,814,000,89
2011/06/22,89,91,89,91,1,720,500,91
2011/06/23,89,91,89,90,1,385,500,90
2011/06/24,91,92,89,91,1,987,000,91
2011/06/27,89,92,89,90,3,607,000,90
2011/06/28,92,93,91,92,2,089,500,92
2011/06/29,92,92,90,92,1,107,000,92
2011/06/30,92,93,91,93,1,666,500,93
2015/08/24,195,200,186,187,13,561,500,187
2015/08/25,182,195,176,180,14,784,800,180
2015/08/26,185,193,183,192,8,323,200,192
2015/08/27,197,198,193,194,7,851,200,194
2015/08/28,197,201,196,199,5,639,200,199
2015/08/31,198,199,196,198,3,851,700,198
2015/09/01,198,198,191,191,5,058,000,191
2015/09/02,187,194,186,189,5,866,300,189
2015/09/03,192,195,187,188,6,232,600,188
2015/09/04,188,188,178,179,10,908,200,179
2015/09/07,179,182,176,180,4,635,400,180
2015/09/08,180,182,175,176,5,355,000,176
2015/09/09,182,187,180,186,5,863,400,186
2015/09/10,182,184,180,183,5,779,200,183
2015/09/11,183,189,183,186,5,480,200,186
2015/09/14,186,187,181,183,4,885,900,183
2015/09/15,185,188,181,181,4,858,500,181
2015/09/16,183,183,180,182,3,321,500,182
2015/09/17,183,186,182,185,3,356,600,185
2015/09/18,182,184,180,180,3,835,300,180
2015/09/24,178,179,176,177,3,939,600,177
2015/09/25,177,185,177,185,5,241,500,185
2015/09/28,184,197,184,195,13,274,300,195
2015/09/29,191,192,185,191,15,160,300,191
2015/09/30,200,204,191,202,19,403,500,202
2015/10/01,201,207,199,202,13,093,700,202
2015/10/02,200,204,197,203,5,764,000,203
2015/10/05,207,212,204,209,11,230,900,209
2015/10/06,211,212,207,208,6,644,000,208
2015/10/07,208,214,207,213,6,438,700,213
2015/10/08,216,227,215,222,33,461,500,222
