2011/06/03,1,983,2,042,1,983,2,026,44,200,2,026
2011/06/06,2,033,2,039,1,999,2,014,28,500,2,014
2011/06/07,1,988,2,006,1,982,1,994,22,600,1,994
2011/06/08,2,001,2,018,2,001,2,006,35,400,2,006
2011/06/09,1,997,2,023,1,996,2,016,23,100,2,016
2011/06/10,2,015,2,079,2,015,2,054,80,300,2,054
2011/06/13,2,050,2,061,2,040,2,053,16,600,2,053
2011/06/14,2,050,2,074,2,050,2,067,23,400,2,067
2011/06/15,2,066,2,068,2,056,2,065,19,800,2,065
2011/06/16,2,035,2,080,2,035,2,067,20,400,2,067
2011/06/17,2,067,2,067,2,021,2,031,42,600,2,031
2011/06/20,2,021,2,021,1,975,1,976,36,700,1,976
2011/06/21,1,967,2,001,1,954,1,973,24,300,1,973
2011/06/22,1,974,2,000,1,974,1,995,14,800,1,995
2011/06/23,1,983,2,000,1,980,1,998,9,200,1,998
2011/06/24,1,993,1,993,1,950,1,953,22,000,1,953
2011/06/27,1,942,1,948,1,925,1,937,20,700,1,937
2011/06/28,1,967,1,967,1,936,1,958,25,100,1,958
2011/06/29,1,961,2,000,1,955,1,999,22,300,1,999
2011/06/30,2,005,2,033,2,000,2,033,22,800,2,033
2015/08/24,3,730,3,755,3,525,3,535,17,600,3,535
2015/08/25,3,325,3,585,3,300,3,325,23,000,3,325
2015/08/26,3,325,3,470,3,325,3,430,16,900,3,430
2015/08/27,3,430,3,590,3,405,3,530,55,800,3,530
2015/08/28,3,625,3,625,3,495,3,505,10,500,3,505
2015/08/31,3,575,3,710,3,565,3,690,21,500,3,690
2015/09/01,3,700,3,750,3,660,3,710,80,000,3,710
2015/09/02,3,505,3,750,3,505,3,710,101,800,3,710
2015/09/03,3,710,3,790,3,675,3,695,46,500,3,695
2015/09/04,3,765,3,950,3,720,3,885,69,000,3,885
2015/09/07,3,880,3,960,3,765,3,810,27,500,3,810
2015/09/08,3,785,3,860,3,715,3,725,14,100,3,725
2015/09/09,3,750,3,845,3,730,3,795,31,500,3,795
2015/09/10,3,750,3,805,3,710,3,785,20,100,3,785
2015/09/11,3,715,3,780,3,715,3,740,39,600,3,740
2015/09/14,3,810,3,810,3,605,3,605,32,300,3,605
2015/09/15,3,655,3,695,3,635,3,675,13,800,3,675
2015/09/16,3,700,3,740,3,700,3,735,16,700,3,735
2015/09/17,3,715,3,755,3,685,3,710,20,500,3,710
2015/09/18,3,640,3,660,3,535,3,550,22,100,3,550
2015/09/24,3,500,3,590,3,490,3,510,63,400,3,510
2015/09/25,3,495,3,545,3,450,3,520,32,300,3,520
2015/09/28,3,490,3,525,3,395,3,455,31,300,3,455
2015/09/29,3,410,3,410,3,265,3,270,23,300,3,270
2015/09/30,3,325,3,370,3,260,3,325,29,000,3,325
2015/10/01,3,375,3,420,3,325,3,380,25,100,3,380
2015/10/02,3,325,3,390,3,315,3,315,20,400,3,315
2015/10/05,3,315,3,360,3,310,3,355,17,400,3,355
2015/10/06,3,355,3,395,3,335,3,340,20,500,3,340
2015/10/07,3,380,3,380,3,320,3,370,8,000,3,370
2015/10/08,3,385,3,385,3,275,3,275,21,000,3,275
2015/10/09,3,295,3,310,3,260,3,295,15,200,3,295
