2011/06/03,344,348,342,345,10,731,000,345
2011/06/06,345,346,337,338,15,803,000,338
2011/06/07,342,352,341,349,19,139,000,349
2011/06/08,348,355,348,354,14,285,000,354
2011/06/09,354,363,352,360,21,019,000,360
2011/06/10,361,363,358,361,23,295,000,361
2011/06/13,359,366,358,365,11,009,000,365
2011/06/14,365,374,363,373,21,163,000,373
2011/06/15,371,372,365,370,21,114,000,370
2011/06/16,370,374,369,370,14,522,000,370
2011/06/17,370,373,367,372,12,992,000,372
2011/06/20,372,377,364,368,25,042,000,368
2011/06/21,368,375,367,374,19,335,000,374
2011/06/22,372,374,367,371,17,544,000,371
2011/06/23,372,375,370,374,11,116,000,374
2011/06/24,374,374,368,370,10,551,000,370
2011/06/27,373,374,368,369,8,276,000,369
2011/06/28,370,372,363,365,11,931,000,365
2011/06/29,365,368,362,365,13,327,000,365
2011/06/30,366,367,361,363,16,682,000,363
