2011/06/03,852,864,843,845,137,100,845
2011/06/06,841,843,829,833,146,300,833
2011/06/07,832,843,826,843,138,700,843
2011/06/08,845,857,841,845,152,500,845
2011/06/09,846,854,838,850,112,300,850
2011/06/10,858,869,855,857,206,500,857
2011/06/13,850,858,848,856,97,600,856
2011/06/14,856,874,853,869,147,500,869
2011/06/15,870,879,863,871,126,500,871
2011/06/16,856,862,852,853,123,300,853
2011/06/17,857,860,828,828,217,500,828
2011/06/20,830,843,830,837,105,400,837
2011/06/21,840,850,834,848,90,500,848
2011/06/22,854,872,852,866,127,200,866
2011/06/23,860,872,858,861,105,500,861
2011/06/24,858,872,854,863,94,700,863
2011/06/27,863,863,851,851,89,800,851
2011/06/28,855,873,855,863,139,500,863
2011/06/29,875,882,864,882,138,400,882
2011/06/30,888,902,884,902,223,400,902
2015/08/24,4,680,4,835,4,600,4,615,580,100,4,615
2015/08/25,4,495,4,925,4,480,4,735,885,000,4,735
2015/08/26,4,740,4,835,4,710,4,810,486,500,4,810
2015/08/27,4,975,5,140,4,960,5,050,581,000,5,050
2015/08/28,5,140,5,200,5,030,5,070,662,300,5,070
2015/08/31,5,170,5,330,5,110,5,300,594,500,5,300
2015/09/01,5,230,5,270,5,060,5,060,554,200,5,060
2015/09/02,4,945,5,270,4,905,5,180,712,500,5,180
2015/09/03,5,250,5,330,5,170,5,210,483,600,5,210
2015/09/04,5,230,5,240,5,080,5,170,488,700,5,170
2015/09/07,5,090,5,170,5,010,5,150,353,900,5,150
2015/09/08,5,140,5,190,4,880,4,940,528,000,4,940
2015/09/09,5,140,5,140,4,950,5,070,784,600,5,070
2015/09/10,4,985,5,200,4,930,5,190,753,700,5,190
2015/09/11,5,090,5,300,5,090,5,250,567,600,5,250
2015/09/14,5,260,5,440,5,250,5,250,447,300,5,250
2015/09/15,5,270,5,310,5,160,5,310,325,400,5,310
2015/09/16,5,330,5,340,5,200,5,230,344,000,5,230
2015/09/17,5,280,5,290,5,120,5,280,411,500,5,280
2015/09/18,5,290,5,300,5,170,5,220,467,900,5,220
2015/09/24,5,150,5,350,5,140,5,280,513,600,5,280
2015/09/25,5,320,5,350,5,150,5,320,545,700,5,320
2015/09/28,5,300,5,390,5,270,5,320,372,400,5,320
2015/09/29,5,270,5,360,5,220,5,260,613,700,5,260
2015/09/30,5,340,5,450,5,270,5,440,567,800,5,440
2015/10/01,5,470,5,510,5,350,5,450,408,100,5,450
2015/10/02,5,460,5,650,5,460,5,620,526,400,5,620
2015/10/05,5,720,5,750,5,610,5,730,588,800,5,730
2015/10/06,5,800,5,810,5,690,5,740,369,000,5,740
2015/10/07,5,790,5,840,5,530,5,590,759,000,5,590
2015/10/08,5,520,5,530,5,350,5,420,822,900,5,420
2015/10/09,5,430,5,460,5,260,5,370,678,000,5,370
