2011/06/03,69,70,68,68,1,649,000,68
2011/06/06,68,69,67,67,1,486,000,67
2011/06/07,67,68,67,68,601,000,68
2011/06/08,68,69,67,69,1,576,000,69
2011/06/09,69,69,67,68,2,114,000,68
2011/06/10,69,69,66,67,5,030,000,67
2011/06/13,66,68,66,67,1,391,000,67
2011/06/14,67,68,67,68,692,000,68
2011/06/15,67,68,66,68,3,375,000,68
2011/06/16,67,67,66,66,1,975,000,66
2011/06/17,67,68,66,67,3,834,000,67
2011/06/20,67,68,66,67,3,227,000,67
2011/06/21,67,68,67,68,1,345,000,68
2011/06/22,68,69,67,69,4,069,000,69
2011/06/23,69,69,68,68,2,763,000,68
2011/06/24,68,69,67,69,4,328,000,69
2011/06/27,68,69,67,68,3,043,000,68
2011/06/28,69,70,68,70,3,463,000,70
2011/06/29,71,74,71,74,12,132,000,74
2011/06/30,74,75,72,74,5,023,000,74
2015/08/24,226,230,220,223,17,473,000,223
2015/08/25,214,225,210,213,16,874,000,213
2015/08/26,214,220,213,217,12,169,000,217
2015/08/27,220,222,218,218,8,375,000,218
2015/08/28,221,230,221,226,8,045,000,226
2015/08/31,215,218,212,212,24,684,000,212
2015/09/01,211,213,205,207,20,094,000,207
2015/09/02,204,209,202,204,19,998,000,204
2015/09/03,206,208,201,203,11,590,000,203
2015/09/04,204,204,198,199,11,530,000,199
2015/09/07,198,203,195,200,12,607,000,200
2015/09/08,199,205,198,199,9,534,000,199
2015/09/09,204,209,203,207,11,938,000,207
2015/09/10,203,204,198,199,14,904,000,199
2015/09/11,199,201,198,198,17,106,000,198
2015/09/14,199,200,194,196,10,347,000,196
2015/09/15,196,199,193,193,9,863,000,193
2015/09/16,195,196,193,195,7,092,000,195
2015/09/17,197,200,196,197,6,407,000,197
2015/09/18,195,197,193,195,6,567,000,195
2015/09/24,193,194,190,190,7,798,000,190
2015/09/25,191,194,190,193,9,018,000,193
2015/09/28,192,193,187,188,9,562,000,188
2015/09/29,185,186,182,182,9,882,000,182
2015/09/30,185,189,183,186,8,230,000,186
2015/10/01,186,188,184,186,6,602,000,186
2015/10/02,184,186,179,182,18,631,000,182
2015/10/05,183,183,179,182,13,539,000,182
2015/10/06,183,183,179,181,14,677,000,181
2015/10/07,182,194,182,192,22,673,000,192
2015/10/08,192,197,190,193,17,849,000,193
2015/10/09,194,199,194,199,17,352,000,199
