2011/06/03,139,139,136,137,39,000,137
2011/06/06,135,136,130,132,89,000,132
2011/06/07,131,135,131,134,31,000,134
2011/06/08,132,133,132,132,44,000,132
2011/06/09,131,133,130,130,33,000,130
2011/06/10,134,134,132,132,41,000,132
2011/06/13,130,132,130,132,22,000,132
2011/06/14,132,134,132,134,32,000,134
2011/06/15,134,135,133,134,59,000,134
2011/06/16,134,134,132,133,27,000,133
2011/06/17,133,134,132,134,23,000,134
2011/06/20,134,135,133,133,32,000,133
2011/06/21,133,137,133,135,42,000,135
2011/06/22,137,142,137,142,119,000,142
2011/06/23,142,142,139,141,17,000,141
2011/06/24,140,142,140,142,40,000,142
2011/06/27,142,142,138,140,27,000,140
2011/06/28,141,142,140,140,18,000,140
2011/06/29,142,144,142,143,32,000,143
2011/06/30,145,146,143,144,36,000,144
2015/08/24,211,219,206,208,449,000,208
2015/08/25,197,210,191,200,571,000,200
2015/08/26,203,209,202,206,227,000,206
2015/08/27,211,212,206,206,171,000,206
2015/08/28,214,220,214,219,218,000,219
2015/08/31,222,240,216,237,559,000,237
2015/09/01,233,245,232,239,565,000,239
2015/09/02,232,247,226,241,531,000,241
2015/09/03,245,253,244,245,509,000,245
2015/09/04,244,244,218,234,542,000,234
2015/09/07,232,237,230,232,243,000,232
2015/09/08,232,235,229,233,150,000,233
2015/09/09,240,246,236,244,254,000,244
2015/09/10,236,253,236,250,294,000,250
2015/09/11,253,265,252,262,573,000,262
2015/09/14,272,273,259,266,601,000,266
2015/09/15,264,265,246,246,525,000,246
2015/09/16,249,255,243,254,400,000,254
2015/09/17,254,254,245,249,142,000,249
2015/09/18,248,250,244,248,134,000,248
2015/09/24,248,248,241,242,223,000,242
2015/09/25,244,251,235,249,234,000,249
