2011/05/13,8,460,8,460,8,260,8,260,295,8,260
2011/05/16,8,300,8,300,8,300,8,300,2,8,300
2011/05/17,8,270,8,270,8,260,8,260,24,8,260
2011/05/23,8,290,8,290,8,290,8,290,1,8,290
2011/05/30,8,400,8,400,8,400,8,400,196,8,400
2011/05/31,8,480,8,500,8,480,8,500,392,8,500
2011/06/01,8,570,8,570,8,570,8,570,1,8,570
2011/06/06,8,440,8,440,8,420,8,420,204,8,420
2011/06/07,8,400,8,400,8,380,8,380,26,8,380
2011/06/08,8,470,8,470,8,450,8,450,384,8,450
2011/06/10,8,600,8,620,8,550,8,580,23,8,580
2011/06/13,8,490,8,510,8,490,8,510,113,8,510
2011/06/14,8,650,8,650,8,640,8,640,198,8,640
2011/06/15,8,610,8,610,8,600,8,610,203,8,610
2011/06/17,8,510,8,510,8,510,8,510,190,8,510
2011/06/20,8,460,8,460,8,460,8,460,10,8,460
2011/06/21,8,500,8,560,8,500,8,560,2,8,560
2011/06/23,8,630,8,630,8,630,8,630,29,8,630
2011/06/28,8,620,8,620,8,620,8,620,1,8,620
2011/06/29,8,730,8,780,8,730,8,780,6,8,780
2015/08/24,19,110,19,450,18,920,18,920,704,18,920
2015/08/25,18,500,19,080,17,890,18,500,117,18,500
2015/08/26,18,130,18,590,18,130,18,590,66,18,590
2015/08/27,18,910,19,350,18,910,19,100,45,19,100
2015/08/28,19,540,19,610,19,370,19,610,26,19,610
2015/08/31,19,600,19,600,19,420,19,500,18,19,500
2015/09/01,19,170,19,170,18,830,18,830,28,18,830
2015/09/02,18,380,18,850,18,380,18,560,22,18,560
2015/09/03,18,780,18,780,18,780,18,780,10,18,780
2015/09/04,18,210,18,210,18,000,18,000,118,18,000
2015/09/07,17,790,18,000,17,710,17,980,27,17,980
2015/09/08,17,980,17,980,17,980,17,980,1,17,980
2015/09/09,18,140,18,200,18,110,18,200,9,18,200
2015/09/10,18,110,18,110,18,070,18,070,20,18,070
2015/09/11,17,940,18,450,17,940,18,390,65,18,390
2015/09/14,18,680,18,680,18,680,18,680,1,18,680
2015/09/15,18,650,18,700,18,650,18,650,51,18,650
2015/09/16,18,850,18,850,18,400,18,400,116,18,400
2015/09/17,18,600,18,650,18,450,18,650,43,18,650
2015/09/18,18,670,18,670,18,430,18,430,298,18,430
2015/09/24,18,460,18,740,18,400,18,600,28,18,600
2015/09/25,18,600,18,700,18,600,18,700,6,18,700
2015/09/28,18,710,19,000,18,710,19,000,30,19,000
2015/09/29,19,000,19,000,18,450,18,450,43,18,450
2015/09/30,18,770,19,180,18,770,18,960,30,18,960
2015/10/01,19,250,19,250,19,250,19,250,1,19,250
2015/10/02,19,830,19,830,19,370,19,590,109,19,590
2015/10/05,19,850,19,850,19,740,19,740,18,19,740
2015/10/06,19,740,19,810,19,590,19,590,16,19,590
2015/10/07,19,850,19,850,19,600,19,610,26,19,610
2015/10/08,19,870,19,870,19,220,19,220,135,19,220
2015/10/09,18,940,19,180,18,900,19,180,71,19,180
