2011/06/03,2,447,2,476,2,433,2,433,1,385,200,2,433
2011/06/06,2,437,2,448,2,415,2,434,1,140,800,2,434
2011/06/07,2,430,2,452,2,416,2,437,1,491,200,2,437
2011/06/08,2,434,2,484,2,422,2,481,1,894,100,2,481
2011/06/09,2,492,2,545,2,483,2,544,2,606,200,2,544
2011/06/10,2,584,2,633,2,568,2,614,5,926,200,2,614
2011/06/13,2,614,2,679,2,593,2,656,3,363,300,2,656
2011/06/14,2,660,2,672,2,638,2,655,2,234,100,2,655
2011/06/15,2,652,2,692,2,634,2,688,1,667,400,2,688
2011/06/16,2,653,2,683,2,629,2,657,2,340,800,2,657
2011/06/17,2,750,2,761,2,654,2,673,4,736,300,2,673
2011/06/20,2,710,2,793,2,708,2,787,3,453,200,2,787
2011/06/21,2,815,2,835,2,767,2,798,3,262,900,2,798
2011/06/22,2,799,2,822,2,762,2,783,3,201,200,2,783
2011/06/23,2,733,2,739,2,700,2,714,3,958,100,2,714
2011/06/24,2,715,2,734,2,665,2,688,3,300,200,2,688
2011/06/27,2,690,2,709,2,647,2,686,2,839,100,2,686
2011/06/28,2,725,2,744,2,713,2,727,2,640,300,2,727
2011/06/29,2,720,2,739,2,689,2,728,2,333,100,2,728
2011/06/30,2,729,2,730,2,695,2,701,2,173,400,2,701
2015/08/24,4,410,4,420,4,240,4,255,2,099,200,4,255
2015/08/25,4,185,4,385,4,125,4,125,2,844,500,4,125
2015/08/26,4,130,4,215,4,090,4,190,1,959,500,4,190
2015/08/27,4,285,4,365,4,270,4,300,1,553,800,4,300
2015/08/28,4,460,4,505,4,395,4,440,3,102,400,4,440
2015/08/31,4,440,4,500,4,395,4,430,2,878,300,4,430
2015/09/01,4,360,4,385,4,175,4,175,1,976,100,4,175
2015/09/02,4,105,4,215,4,075,4,115,1,495,900,4,115
2015/09/03,4,185,4,220,4,135,4,150,1,336,600,4,150
2015/09/04,4,175,4,175,4,055,4,100,1,778,200,4,100
2015/09/07,4,110,4,135,4,050,4,080,1,154,100,4,080
2015/09/08,4,090,4,095,3,940,3,940,1,108,800,3,940
2015/09/09,4,115,4,300,4,085,4,300,1,825,200,4,300
2015/09/10,4,155,4,215,4,090,4,185,1,510,300,4,185
2015/09/11,4,225,4,270,4,160,4,195,2,658,400,4,195
2015/09/14,4,215,4,230,4,110,4,120,941,400,4,120
2015/09/15,4,160,4,185,4,100,4,165,1,510,600,4,165
2015/09/16,4,215,4,260,4,170,4,230,1,310,200,4,230
2015/09/17,4,270,4,300,4,195,4,250,1,458,600,4,250
2015/09/18,4,280,4,280,4,145,4,185,1,233,900,4,185
2015/09/24,4,140,4,210,4,105,4,105,1,422,100,4,105
2015/09/25,4,060,4,070,3,860,3,965,3,891,000,3,965
2015/09/28,3,995,3,995,3,870,3,905,1,941,100,3,905
2015/09/29,3,785,3,800,3,595,3,615,2,881,200,3,615
2015/09/30,3,705,3,740,3,665,3,715,1,691,300,3,715
2015/10/01,3,740,3,825,3,665,3,800,1,830,100,3,800
2015/10/02,3,780,3,810,3,745,3,795,1,277,400,3,795
2015/10/05,3,830,3,885,3,800,3,885,1,228,700,3,885
2015/10/06,4,000,4,000,3,900,3,910,1,333,900,3,910
2015/10/07,3,955,3,965,3,815,3,895,1,180,000,3,895
2015/10/08,3,895,3,945,3,850,3,855,1,148,700,3,855
2015/10/09,3,830,3,860,3,790,3,840,2,454,100,3,840
