2011/06/01,644,645,644,645,2,000,645
2011/06/02,632,650,632,650,4,000,650
2011/06/03,650,650,639,650,10,000,650
2011/06/06,640,650,640,650,6,000,650
2011/06/08,640,655,640,655,4,000,655
2011/06/09,650,650,650,650,2,000,650
2011/06/10,670,670,670,670,1,000,670
2011/06/13,660,660,655,655,2,000,655
2011/06/14,650,650,650,650,2,000,650
2011/06/15,641,641,641,641,1,000,641
2011/06/17,641,650,641,650,7,000,650
2011/06/20,650,650,650,650,5,000,650
2011/06/21,650,650,635,650,7,000,650
2011/06/22,640,649,640,648,4,000,648
2011/06/23,650,650,648,648,3,000,648
2011/06/24,650,650,648,648,3,000,648
2011/06/27,650,650,635,644,7,000,644
2011/06/28,645,645,644,644,2,000,644
2011/06/29,650,650,649,649,2,000,649
2011/06/30,658,658,650,655,6,000,655
2015/08/24,1,201,1,204,1,116,1,155,73,200,1,155
2015/08/25,1,149,1,181,1,035,1,090,42,900,1,090
2015/08/26,1,111,1,137,1,080,1,115,46,500,1,115
2015/08/27,1,134,1,137,1,095,1,095,13,700,1,095
2015/08/28,1,095,1,121,1,090,1,110,37,100,1,110
2015/08/31,1,111,1,152,1,091,1,130,23,600,1,130
2015/09/01,1,130,1,152,1,090,1,105,20,200,1,105
2015/09/02,1,100,1,103,1,070,1,094,11,700,1,094
2015/09/03,1,095,1,096,1,070,1,076,9,400,1,076
2015/09/04,1,127,1,129,1,080,1,097,17,000,1,097
2015/09/07,1,085,1,085,1,019,1,042,65,900,1,042
2015/09/08,1,042,1,100,1,042,1,060,4,800,1,060
2015/09/09,1,090,1,120,1,076,1,097,4,100,1,097
2015/09/10,1,110,1,110,1,080,1,107,2,000,1,107
2015/09/11,1,104,1,104,1,090,1,100,1,700,1,100
2015/09/14,1,109,1,118,1,089,1,109,4,900,1,109
2015/09/15,1,101,1,118,1,085,1,118,4,600,1,118
2015/09/16,1,100,1,117,1,100,1,117,1,500,1,117
2015/09/17,1,100,1,100,1,050,1,100,12,700,1,100
2015/09/18,1,118,1,118,1,086,1,100,6,000,1,100
2015/09/24,1,090,1,115,1,070,1,080,8,800,1,080
2015/09/25,1,092,1,098,1,092,1,095,2,900,1,095
2015/09/28,1,094,1,133,1,094,1,108,43,600,1,108
2015/09/29,1,107,1,127,1,070,1,086,3,600,1,086
2015/09/30,1,086,1,105,1,081,1,105,9,500,1,105
2015/10/01,1,105,1,119,1,094,1,102,13,000,1,102
2015/10/02,1,108,1,108,1,098,1,098,1,800,1,098
2015/10/05,1,097,1,109,1,082,1,109,21,000,1,109
2015/10/06,1,100,1,117,1,084,1,100,48,500,1,100
2015/10/07,1,100,1,106,1,089,1,095,14,700,1,095
2015/10/08,1,102,1,140,1,102,1,108,14,500,1,108
