2011/06/03,14,840,14,870,14,650,14,650,178,14,650
2011/06/06,14,600,14,620,14,550,14,570,136,14,570
2011/06/07,14,520,14,620,14,500,14,610,45,14,610
2011/06/08,14,530,14,570,14,490,14,570,203,14,570
2011/06/09,14,500,14,500,14,420,14,440,193,14,440
2011/06/10,14,700,14,790,14,680,14,680,134,14,680
2011/06/13,14,520,14,520,14,400,14,400,104,14,400
2011/06/14,14,460,14,730,14,460,14,710,80,14,710
2011/06/15,14,860,14,860,14,750,14,750,156,14,750
2011/06/16,14,570,14,610,14,380,14,380,145,14,380
2011/06/17,14,480,14,480,14,340,14,340,65,14,340
2011/06/20,14,330,14,330,14,080,14,080,143,14,080
2011/06/21,14,190,14,240,14,140,14,240,13,14,240
2011/06/22,14,330,14,580,14,330,14,580,279,14,580
2011/06/23,14,640,14,700,14,640,14,650,100,14,650
2011/06/24,14,670,14,720,14,630,14,720,43,14,720
2011/06/27,14,680,14,700,14,550,14,700,23,14,700
2011/06/28,14,900,14,960,14,860,14,900,152,14,900
2011/06/29,15,140,15,180,15,050,15,180,151,15,180
2011/06/30,15,410,15,410,15,280,15,310,220,15,310
2015/08/24,34,150,34,150,32,200,32,750,401,32,750
2015/08/25,31,950,33,500,30,800,31,850,754,31,850
2015/08/26,31,750,32,500,31,250,32,400,165,32,400
2015/08/27,33,000,33,200,32,550,32,950,87,32,950
2015/08/28,33,650,33,750,33,400,33,750,73,33,750
2015/08/31,33,700,33,700,32,950,32,950,174,32,950
2015/09/01,32,800,32,800,32,050,32,100,273,32,100
2015/09/02,32,000,32,300,31,300,31,500,114,31,500
2015/09/03,31,550,32,500,31,550,31,750,29,31,750
2015/09/04,31,750,31,750,30,400,31,050,121,31,050
2015/09/07,30,400,30,700,29,950,30,350,116,30,350
2015/09/08,30,750,30,750,30,000,30,000,90,30,000
2015/09/09,31,000,31,900,30,700,31,650,47,31,650
2015/09/10,31,350,31,700,31,000,31,350,73,31,350
2015/09/11,31,650,32,200,31,650,32,000,25,32,000
2015/09/14,32,300,32,300,31,850,31,850,99,31,850
2015/09/15,31,700,31,950,31,700,31,700,15,31,700
2015/09/16,32,050,32,050,31,250,31,250,18,31,250
2015/09/17,31,600,31,750,31,400,31,750,21,31,750
2015/09/18,31,750,31,750,31,100,31,300,35,31,300
2015/09/24,31,200,31,250,30,700,30,700,68,30,700
2015/09/25,30,600,31,950,30,600,31,950,164,31,950
2015/09/28,32,200,32,750,32,000,32,350,1,171,32,350
2015/09/29,31,100,31,500,30,900,31,000,276,31,000
2015/09/30,31,050,31,450,31,050,31,400,176,31,400
2015/10/01,31,950,33,350,31,950,33,050,396,33,050
2015/10/02,33,100,33,100,32,100,32,450,435,32,450
2015/10/05,32,550,33,000,32,450,32,650,457,32,650
2015/10/06,33,250,33,500,33,250,33,300,209,33,300
2015/10/07,33,200,33,200,32,800,33,050,75,33,050
2015/10/08,33,350,33,450,33,100,33,150,99,33,150
