2011/06/02,8,490,8,490,8,450,8,480,1,526,8,480
2011/06/03,8,490,8,490,8,440,8,440,406,8,440
2011/06/06,8,430,8,430,8,370,8,370,56,8,370
2011/06/07,8,390,8,390,8,390,8,390,2,8,390
2011/06/08,8,390,8,390,8,360,8,360,981,8,360
2011/06/09,8,360,8,360,8,320,8,320,14,8,320
2011/06/13,8,370,8,380,8,370,8,370,4,8,370
2011/06/14,8,360,8,400,8,350,8,400,515,8,400
2011/06/15,8,360,8,360,8,350,8,350,18,8,350
2011/06/16,8,270,8,270,8,210,8,210,26,8,210
2011/06/17,8,230,8,230,8,130,8,130,507,8,130
2011/06/20,8,150,8,190,8,150,8,160,16,8,160
2011/06/21,8,140,8,230,8,140,8,220,1,400,8,220
2011/06/22,8,300,8,370,8,300,8,370,59,8,370
2011/06/23,8,320,8,320,8,310,8,320,38,8,320
2011/06/24,8,320,8,320,8,270,8,300,538,8,300
2011/06/27,8,280,8,280,8,220,8,220,19,8,220
2011/06/28,8,270,8,300,8,270,8,300,27,8,300
2011/06/29,8,360,8,420,8,360,8,420,22,8,420
2011/06/30,8,470,8,470,8,420,8,440,39,8,440
2015/08/21,18,500,18,500,17,600,17,960,180,17,960
2015/08/24,17,360,17,400,16,970,17,000,102,17,000
2015/08/25,16,460,17,200,16,290,16,570,144,16,570
2015/08/26,16,660,17,020,16,500,17,020,66,17,020
2015/08/27,17,300,17,480,17,300,17,380,77,17,380
2015/08/28,17,750,17,750,17,530,17,630,171,17,630
2015/08/31,17,620,17,680,17,620,17,680,32,17,680
2015/09/01,17,410,17,420,17,070,17,070,26,17,070
2015/09/02,16,970,17,130,16,700,17,120,59,17,120
2015/09/03,16,740,17,040,16,740,17,040,2,17,040
2015/09/04,16,800,16,800,16,500,16,500,13,16,500
2015/09/07,16,280,16,650,16,280,16,630,28,16,630
2015/09/08,16,240,16,240,16,240,16,240,30,16,240
2015/09/09,16,850,17,270,16,850,17,270,50,17,270
2015/09/10,17,270,17,270,16,510,16,820,102,16,820
2015/09/11,16,860,16,860,16,860,16,860,1,16,860
2015/09/14,16,830,16,830,16,410,16,430,21,16,430
2015/09/15,16,400,16,480,16,180,16,190,16,16,190
2015/09/16,16,380,16,380,16,080,16,080,30,16,080
2015/09/18,16,220,16,390,16,220,16,390,43,16,390
2015/09/24,16,100,16,100,16,070,16,070,2,16,070
2015/09/25,16,040,16,160,16,000,16,160,59,16,160
2015/09/29,16,170,16,170,15,480,15,480,16,15,480
2015/09/30,15,580,15,790,15,560,15,790,8,15,790
2015/10/01,15,900,16,100,15,820,16,100,33,16,100
2015/10/02,16,160,16,160,16,060,16,110,24,16,110
2015/10/05,15,970,16,320,15,970,16,300,11,16,300
2015/10/06,16,550,16,550,16,500,16,500,3,16,500
2015/10/07,16,500,16,540,16,500,16,540,28,16,540
2015/10/08,16,520,16,540,16,500,16,520,16,16,520
2015/10/09,16,600,16,610,16,600,16,600,13,16,600
