2011/01/17,9,790,9,790,9,750,9,750,111,9,750
2011/01/27,9,730,9,730,9,730,9,730,5,9,730
2011/01/28,9,560,9,560,9,550,9,550,5,9,550
2011/02/17,9,930,9,950,9,930,9,950,111,9,950
2011/02/22,9,950,9,950,9,950,9,950,1,9,950
2011/03/15,8,220,8,280,8,220,8,280,80,8,280
2011/03/16,8,210,8,370,8,210,8,370,80,8,370
2011/03/17,8,370,8,390,8,220,8,390,12,8,390
2011/03/22,8,980,8,980,8,980,8,980,1,8,980
2011/03/23,8,920,8,920,8,920,8,920,26,8,920
2011/03/28,8,860,8,860,8,860,8,860,2,8,860
2011/04/05,8,770,8,770,8,770,8,770,10,8,770
2011/04/26,8,430,8,430,8,380,8,380,36,8,380
2011/04/28,8,430,8,430,8,430,8,430,5,8,430
2011/05/02,8,550,8,550,8,550,8,550,4,8,550
2011/05/06,8,650,8,650,8,650,8,650,1,8,650
2011/06/08,8,350,8,350,8,350,8,350,1,8,350
2011/06/10,8,350,8,350,8,350,8,350,25,8,350
2011/06/13,8,280,8,280,8,280,8,280,2,8,280
2011/06/15,8,390,8,390,8,390,8,390,23,8,390
2015/07/01,17,860,17,860,17,860,17,860,5,17,860
2015/07/13,17,820,17,830,17,820,17,830,8,17,830
2015/07/14,18,280,18,280,18,280,18,280,4,18,280
2015/07/15,18,340,18,340,18,340,18,340,5,18,340
2015/07/21,18,740,18,740,18,740,18,740,1,18,740
2015/07/22,18,870,18,870,18,870,18,870,1,18,870
2015/07/27,18,820,18,820,18,740,18,740,24,18,740
2015/08/07,19,140,19,140,19,140,19,140,1,19,140
2015/08/10,19,200,19,200,19,200,19,200,1,19,200
2015/08/19,19,110,19,110,19,110,19,110,1,19,110
2015/08/20,19,000,19,000,19,000,19,000,1,19,000
2015/08/21,18,630,18,630,18,340,18,340,206,18,340
2015/08/24,17,720,17,720,17,390,17,390,11,17,390
2015/08/25,16,990,17,020,16,680,17,020,29,17,020
2015/08/27,17,390,17,450,17,390,17,450,21,17,450
2015/08/31,17,460,17,460,17,460,17,460,30,17,460
2015/09/07,16,410,16,410,16,410,16,410,14,16,410
2015/09/08,16,520,16,520,16,520,16,520,4,16,520
2015/09/10,16,770,16,790,16,770,16,790,21,16,790
2015/09/15,17,070,17,070,17,070,17,070,3,17,070
