2011/03/23,16,730,16,730,16,430,16,440,169,16,440
2011/03/24,16,100,16,100,16,020,16,020,10,16,020
2011/03/25,16,320,16,320,15,560,15,660,149,15,660
2011/03/28,14,560,15,450,14,560,15,450,28,15,450
2011/03/30,15,280,15,280,15,280,15,280,32,15,280
2011/04/04,15,860,15,860,15,860,15,860,6,15,860
2011/04/05,15,330,15,330,15,330,15,330,1,15,330
2011/04/08,15,590,15,590,15,570,15,570,11,15,570
2011/04/21,15,320,15,320,15,320,15,320,30,15,320
2011/04/25,15,440,15,440,15,440,15,440,1,15,440
2011/04/27,15,600,15,600,15,520,15,520,65,15,520
2011/04/28,15,760,15,760,15,760,15,760,40,15,760
2011/05/02,16,080,16,080,16,080,16,080,100,16,080
2011/05/17,15,600,15,600,15,600,15,600,1,15,600
2011/05/19,16,150,16,150,16,010,16,010,7,16,010
2011/05/20,15,860,16,070,15,860,16,070,8,16,070
2011/06/08,15,130,15,130,15,130,15,130,3,15,130
2011/06/20,14,850,14,850,14,600,14,600,6,14,600
2011/06/22,15,060,15,060,15,060,15,060,1,15,060
2011/06/27,15,260,15,260,15,260,15,260,1,15,260
2015/08/05,36,800,37,800,36,800,37,800,26,37,800
2015/08/06,38,350,38,350,38,000,38,000,54,38,000
2015/08/13,37,850,37,850,37,850,37,850,10,37,850
2015/08/14,38,400,38,900,38,400,38,900,23,38,900
2015/08/17,38,850,38,850,38,550,38,550,130,38,550
2015/08/19,38,350,38,850,38,350,38,850,29,38,850
2015/08/20,38,600,38,600,38,600,38,600,10,38,600
2015/08/21,36,700,36,700,36,450,36,600,7,36,600
2015/08/24,35,500,35,500,33,600,34,000,160,34,000
2015/08/25,33,300,34,550,32,700,34,100,35,34,100
2015/08/27,34,500,34,500,34,000,34,000,11,34,000
2015/09/04,32,550,32,550,32,550,32,550,1,32,550
2015/09/07,31,900,31,900,31,900,31,900,4,31,900
2015/09/08,31,800,31,800,31,800,31,800,2,31,800
2015/09/09,32,100,32,650,32,100,32,650,5,32,650
2015/09/10,32,450,32,450,32,450,32,450,7,32,450
2015/09/11,32,850,33,500,32,850,33,500,30,33,500
2015/09/14,33,500,33,500,33,500,33,500,1,33,500
2015/09/16,33,050,33,050,32,400,32,400,3,32,400
2015/09/18,32,300,32,300,32,300,32,300,20,32,300
2015/09/25,31,650,31,650,31,650,31,650,25,31,650
