2011/05/20,136,136,134,134,9,000,134
2011/05/25,132,132,128,128,5,000,128
2011/05/27,123,123,121,121,5,000,121
2011/06/01,126,126,126,126,2,000,126
2011/06/02,124,124,124,124,1,000,124
2011/06/03,127,128,127,128,3,000,128
2011/06/06,128,128,128,128,5,000,128
2011/06/13,128,128,127,127,3,000,127
2011/06/14,122,126,122,126,7,000,126
2011/06/15,121,121,120,120,17,000,120
2011/06/16,120,122,120,122,3,000,122
2011/06/17,126,126,126,126,3,000,126
2011/06/20,126,126,122,122,7,000,122
2011/06/21,119,125,119,125,2,000,125
2011/06/22,125,125,125,125,1,000,125
2011/06/24,127,127,127,127,2,000,127
2011/06/27,122,122,122,122,2,000,122
2011/06/28,123,123,123,123,1,000,123
2011/06/29,123,128,123,128,3,000,128
2011/06/30,125,125,125,125,1,000,125
2015/08/17,252,252,252,252,2,000,252
2015/08/18,264,264,261,264,8,000,264
2015/08/20,260,260,258,258,4,000,258
2015/08/21,250,250,250,250,11,000,250
2015/08/24,245,245,245,245,2,000,245
2015/08/25,248,248,248,248,2,000,248
2015/08/26,256,256,250,250,2,000,250
2015/08/31,251,251,246,246,6,000,246
2015/09/01,262,262,250,250,12,000,250
2015/09/02,250,250,250,250,4,000,250
2015/09/03,248,248,248,248,1,000,248
2015/09/04,245,245,234,234,8,000,234
2015/09/07,239,251,239,251,6,000,251
2015/09/08,246,246,240,240,4,000,240
2015/09/09,232,243,232,243,5,000,243
2015/09/10,237,237,236,236,2,000,236
2015/09/14,237,237,237,237,1,000,237
2015/09/15,242,242,242,242,2,000,242
2015/09/16,242,248,242,248,6,000,248
2015/09/18,245,245,237,237,7,000,237
2015/09/24,245,245,230,233,15,000,233
2015/09/25,240,240,240,240,2,000,240
2015/09/30,244,244,241,241,18,000,241
2015/10/02,245,250,241,250,9,000,250
2015/10/05,250,250,237,244,17,000,244
2015/10/06,241,241,241,241,9,000,241
2015/10/07,244,244,244,244,1,000,244
2015/10/09,241,245,238,242,8,000,242
