2011/05/17,250,250,250,250,1,000,250
2011/05/19,260,260,256,256,4,000,256
2011/05/24,253,255,253,255,9,000,255
2011/05/25,255,255,255,255,3,000,255
2011/05/26,257,257,257,257,2,000,257
2011/05/27,260,260,260,260,1,000,260
2011/05/30,260,261,260,261,3,000,261
2011/06/03,260,260,260,260,1,000,260
2011/06/09,260,260,260,260,3,000,260
2011/06/10,255,263,255,263,2,000,263
2011/06/13,268,268,268,268,2,000,268
2011/06/15,265,265,265,265,17,000,265
2011/06/16,273,273,273,273,1,000,273
2011/06/17,273,273,270,270,7,000,270
2011/06/22,270,270,270,270,1,000,270
2011/06/23,270,270,270,270,2,000,270
2011/06/27,274,274,274,274,1,000,274
2011/06/28,275,275,275,275,1,000,275
2011/06/29,283,283,283,283,1,000,283
2011/06/30,283,283,283,283,1,000,283
2015/08/19,444,444,431,431,2,000,431
2015/08/20,431,431,423,429,11,000,429
2015/08/21,441,441,441,441,1,000,441
2015/08/24,439,439,413,413,2,000,413
2015/08/25,425,425,421,421,4,000,421
2015/08/26,433,433,433,433,1,000,433
2015/08/27,441,441,441,441,2,000,441
2015/08/28,441,441,441,441,1,000,441
2015/08/31,443,443,443,443,1,000,443
2015/09/01,435,435,435,435,2,000,435
2015/09/02,430,430,430,430,2,000,430
2015/09/03,430,430,430,430,1,000,430
2015/09/04,442,442,410,410,9,000,410
2015/09/07,417,417,411,411,2,000,411
2015/09/08,411,411,395,395,3,000,395
2015/09/11,420,420,420,420,1,000,420
2015/09/14,420,420,420,420,1,000,420
2015/09/15,432,432,432,432,1,000,432
2015/09/17,432,432,418,418,18,000,418
2015/09/18,426,426,426,426,2,000,426
2015/09/24,434,434,434,434,2,000,434
2015/09/25,434,434,418,430,3,000,430
