2011/06/03,179,180,177,177,134,000,177
2011/06/06,177,178,176,177,104,000,177
2011/06/07,177,178,175,176,153,000,176
2011/06/08,177,177,176,177,71,000,177
2011/06/09,175,177,175,176,68,000,176
2011/06/10,178,179,178,178,344,000,178
2011/06/13,178,179,177,178,73,000,178
2011/06/14,178,181,178,181,214,000,181
2011/06/15,181,182,181,182,183,000,182
2011/06/16,180,181,179,179,79,000,179
2011/06/17,180,180,176,176,227,000,176
2011/06/20,179,181,178,178,194,000,178
2011/06/21,178,180,178,179,78,000,179
2011/06/22,179,181,179,181,108,000,181
2011/06/23,180,182,180,182,109,000,182
2011/06/24,183,184,182,183,151,000,183
2011/06/27,182,182,180,180,172,000,180
2011/06/28,181,182,180,182,82,000,182
2011/06/29,184,184,181,184,98,000,184
2011/06/30,184,185,183,185,180,000,185
2015/08/24,651,667,630,631,2,544,000,631
2015/08/25,601,653,591,617,3,370,000,617
2015/08/26,625,635,612,623,2,098,000,623
2015/08/27,641,660,630,643,2,867,000,643
2015/08/28,661,661,636,648,1,946,000,648
2015/08/31,643,647,632,647,2,290,000,647
2015/09/01,640,643,618,622,2,383,000,622
2015/09/02,603,646,603,632,2,705,000,632
2015/09/03,642,658,628,631,2,069,000,631
2015/09/04,639,639,605,613,1,781,000,613
2015/09/07,605,615,595,601,1,638,000,601
2015/09/08,600,605,534,539,4,517,000,539
2015/09/09,561,563,541,560,3,274,000,560
2015/09/10,543,546,524,534,2,599,000,534
2015/09/11,520,559,520,549,2,504,000,549
2015/09/14,544,552,528,528,1,901,000,528
2015/09/15,536,542,530,530,1,385,000,530
2015/09/16,533,537,504,513,2,623,000,513
2015/09/17,512,527,508,525,3,703,000,525
2015/09/18,518,534,511,521,1,857,000,521
2015/09/24,511,531,511,522,1,507,000,522
2015/09/25,530,555,527,553,2,757,000,553
2015/09/28,546,561,538,560,2,731,000,560
2015/09/29,555,574,551,565,3,723,000,565
2015/09/30,560,589,558,587,3,446,000,587
2015/10/01,584,592,567,589,3,062,000,589
2015/10/02,589,617,584,603,2,431,000,603
2015/10/05,609,621,608,616,1,462,000,616
2015/10/06,626,635,611,618,1,946,000,618
2015/10/07,617,620,592,605,1,908,000,605
2015/10/08,615,615,557,566,4,802,000,566
2015/10/09,575,576,554,571,2,644,000,571
