2015/08/21,3,170,3,170,3,070,3,070,332,3,070
2015/08/24,3,000,3,025,2,866,2,905,184,2,905
2015/08/25,2,884,3,000,2,800,2,810,298,2,810
2015/08/26,2,800,2,875,2,788,2,875,21,2,875
2015/08/27,2,890,2,895,2,880,2,890,190,2,890
2015/08/28,2,960,2,960,2,955,2,955,19,2,955
2015/08/31,2,950,2,950,2,950,2,950,4,2,950
2015/09/01,3,000,3,005,2,890,2,890,56,2,890
2015/09/02,2,830,2,855,2,830,2,850,4,2,850
2015/09/03,2,967,2,967,2,880,2,880,81,2,880
2015/09/04,2,880,2,880,2,820,2,820,8,2,820
2015/09/07,2,810,2,810,2,788,2,788,12,2,788
2015/09/09,2,885,2,915,2,885,2,915,23,2,915
2015/09/10,2,890,2,890,2,890,2,890,1,2,890
2015/09/11,2,940,2,940,2,940,2,940,6,2,940
2015/09/14,2,955,2,955,2,920,2,920,3,2,920
2015/09/15,2,895,2,895,2,890,2,890,2,2,890
2015/09/16,2,938,2,980,2,905,2,905,21,2,905
2015/09/17,2,960,2,990,2,960,2,990,15,2,990
2015/09/18,2,940,2,945,2,920,2,945,4,2,945
2015/09/24,2,790,2,840,2,790,2,810,116,2,810
2015/09/25,2,810,2,870,2,805,2,820,165,2,820
2015/09/28,2,894,2,894,2,810,2,815,6,2,815
2015/09/29,2,825,2,825,2,735,2,735,265,2,735
2015/09/30,2,765,2,765,2,765,2,765,13,2,765
2015/10/01,2,820,2,850,2,820,2,850,110,2,850
2015/10/02,2,825,2,900,2,825,2,825,77,2,825
2015/10/05,2,924,2,924,2,890,2,905,82,2,905
2015/10/06,2,940,2,950,2,925,2,950,35,2,950
2015/10/07,2,800,2,940,2,800,2,940,46,2,940
2015/10/08,2,965,2,971,2,964,2,970,182,2,970
