2011/06/03,650,661,650,652,2,674,000,652
2011/06/06,648,661,643,650,3,008,000,650
2011/06/07,643,681,643,675,6,320,000,675
2011/06/08,668,681,667,679,3,261,000,679
2011/06/09,677,680,669,680,2,391,000,680
2011/06/10,694,709,687,689,8,150,000,689
2011/06/13,677,705,675,699,3,706,000,699
2011/06/14,708,719,704,716,3,743,000,716
2011/06/15,714,714,699,705,3,010,000,705
2011/06/16,698,698,678,679,5,561,000,679
2011/06/17,684,693,677,679,2,393,000,679
2011/06/20,679,683,668,670,2,071,000,670
2011/06/21,661,681,658,661,5,999,000,661
2011/06/22,670,687,668,685,3,629,000,685
2011/06/23,678,682,665,665,2,992,000,665
2011/06/24,669,679,666,679,2,266,000,679
2011/06/27,673,683,672,672,1,697,000,672
2011/06/28,682,684,678,681,1,932,000,681
2011/06/29,696,697,688,695,2,180,000,695
2011/06/30,691,692,682,682,2,425,000,682
2015/08/24,555,560,540,543,4,206,000,543
2015/08/25,520,572,510,531,5,092,000,531
2015/08/26,536,567,528,562,3,548,000,562
2015/08/27,568,578,557,567,3,104,000,567
2015/08/28,582,607,581,600,3,808,000,600
2015/08/31,591,596,579,582,3,368,000,582
2015/09/01,580,584,570,570,2,991,000,570
2015/09/02,560,571,555,561,2,579,000,561
2015/09/03,577,590,567,570,2,926,000,570
2015/09/04,583,583,551,557,2,393,000,557
2015/09/07,556,573,547,568,2,529,000,568
2015/09/08,577,592,574,574,3,845,000,574
2015/09/09,600,620,595,619,4,829,000,619
2015/09/10,604,641,602,640,5,282,000,640
2015/09/11,629,630,612,615,5,338,000,615
2015/09/14,615,615,601,608,2,383,000,608
2015/09/15,613,636,610,629,3,672,000,629
2015/09/16,629,638,617,636,2,597,000,636
2015/09/17,642,655,638,650,2,349,000,650
2015/09/18,638,640,623,628,2,769,000,628
2015/09/24,608,610,588,595,2,893,000,595
2015/09/25,599,606,584,606,2,312,000,606
2015/09/28,606,613,585,590,2,583,000,590
2015/09/29,581,583,560,562,2,804,000,562
2015/09/30,567,588,565,582,2,088,000,582
2015/10/01,596,602,589,597,2,227,000,597
2015/10/02,580,613,580,608,2,118,000,608
2015/10/05,612,622,608,620,1,392,000,620
2015/10/06,624,628,611,613,2,334,000,613
2015/10/07,609,628,609,626,1,794,000,626
