2011/06/03,64,65,64,64,68,000,64
2011/06/06,64,69,64,67,408,500,67
2011/06/07,68,73,68,68,482,500,68
2011/06/08,70,75,70,73,1,153,000,73
2011/06/09,74,74,69,70,518,500,70
2011/06/10,70,72,70,72,197,000,72
2011/06/13,72,75,71,75,378,000,75
2011/06/14,94,95,76,76,6,233,500,76
2011/06/15,75,75,69,70,1,183,500,70
2011/06/16,71,74,69,72,691,500,72
2011/06/17,71,72,69,70,217,000,70
2011/06/20,71,73,69,72,218,000,72
2011/06/21,72,72,70,72,62,500,72
2011/06/22,72,73,72,73,78,500,73
2011/06/23,73,73,71,72,66,000,72
2011/06/24,72,73,71,73,60,500,73
2011/06/27,73,73,72,73,103,000,73
2011/06/28,72,72,72,72,10,000,72
2011/06/29,72,72,70,72,88,000,72
2011/06/30,73,73,72,72,46,000,72
2015/08/24,180,186,171,172,1,062,400,172
2015/08/25,163,178,161,166,1,084,500,166
2015/08/26,170,179,167,179,405,100,179
2015/08/27,180,183,178,179,284,000,179
2015/08/28,183,186,182,185,324,700,185
2015/08/31,186,187,184,187,333,400,187
2015/09/01,187,188,178,179,337,500,179
2015/09/02,175,182,173,178,295,500,178
2015/09/03,183,184,177,178,175,200,178
2015/09/04,179,179,174,176,358,600,176
2015/09/07,175,178,172,176,266,800,176
2015/09/08,183,183,177,177,332,600,177
2015/09/09,182,183,180,183,247,700,183
2015/09/10,185,187,183,187,451,700,187
2015/09/11,187,191,187,188,754,500,188
2015/09/14,190,191,186,187,443,800,187
2015/09/15,189,191,188,190,379,700,190
2015/09/16,189,190,188,188,158,400,188
2015/09/17,189,190,182,189,320,500,189
2015/09/18,188,191,187,191,373,500,191
2015/09/24,189,191,186,186,204,300,186
2015/09/25,186,190,185,188,270,300,188
2015/09/28,189,190,187,190,129,200,190
2015/09/29,187,188,184,184,219,400,184
2015/09/30,187,188,184,188,124,700,188
2015/10/01,188,191,187,190,283,000,190
2015/10/02,190,191,188,189,253,800,189
2015/10/05,189,194,189,194,554,000,194
2015/10/06,194,200,193,200,728,700,200
2015/10/07,200,200,197,199,500,600,199
2015/10/08,200,200,199,200,192,400,200
