2011/06/03,3,885,3,885,3,870,3,870,340,3,870
2011/06/06,3,885,3,885,3,885,3,885,10,3,885
2011/06/07,3,855,3,855,3,855,3,855,10,3,855
2011/06/08,3,855,3,855,3,855,3,855,10,3,855
2011/06/09,3,850,3,850,3,850,3,850,170,3,850
2011/06/10,3,880,3,880,3,830,3,830,50,3,830
2011/06/13,3,870,3,870,3,830,3,830,60,3,830
2011/06/14,3,825,3,825,3,820,3,820,30,3,820
2011/06/15,3,820,3,825,3,820,3,825,210,3,825
2011/06/16,3,830,3,850,3,830,3,830,30,3,830
2011/06/17,3,830,3,830,3,830,3,830,90,3,830
2011/06/20,3,865,3,865,3,865,3,865,100,3,865
2011/06/21,3,835,3,865,3,835,3,865,80,3,865
2011/06/22,3,860,3,865,3,855,3,855,80,3,855
2011/06/23,3,885,3,900,3,880,3,890,280,3,890
2011/06/24,3,855,3,855,3,835,3,835,430,3,835
2011/06/27,3,785,3,800,3,785,3,785,260,3,785
2011/06/28,3,795,3,795,3,785,3,785,90,3,785
2011/06/29,3,825,3,825,3,790,3,795,200,3,795
2011/06/30,3,825,3,825,3,815,3,815,30,3,815
2015/07/31,4,125,4,125,4,000,4,000,160,4,000
2015/08/03,4,000,4,000,4,000,4,000,20,4,000
2015/08/07,4,070,4,145,3,935,4,145,310,4,145
2015/08/10,4,145,4,145,4,145,4,145,10,4,145
2015/08/11,4,005,4,055,4,005,4,055,120,4,055
2015/08/13,4,120,4,120,4,050,4,050,30,4,050
2015/08/17,4,015,4,015,4,015,4,015,170,4,015
2015/08/18,4,070,4,070,4,030,4,030,80,4,030
2015/08/21,4,090,4,140,4,090,4,140,900,4,140
2015/08/24,4,180,4,190,3,970,4,000,930,4,000
2015/08/25,3,935,4,035,3,910,4,035,220,4,035
2015/08/26,4,020,4,020,3,925,3,925,90,3,925
2015/08/27,3,950,3,950,3,950,3,950,10,3,950
2015/08/28,3,950,3,950,3,950,3,950,150,3,950
2015/08/31,4,000,4,000,4,000,4,000,10,4,000
2015/09/01,4,070,4,070,4,070,4,070,20,4,070
2015/09/02,4,070,4,070,4,070,4,070,110,4,070
2015/09/04,3,940,4,010,3,940,4,010,100,4,010
2015/09/07,3,940,3,940,3,940,3,940,10,3,940
2015/09/17,3,990,3,990,3,990,3,990,10,3,990
2015/09/25,4,040,4,040,4,040,4,040,20,4,040
2015/09/29,3,920,3,920,3,920,3,920,10,3,920
2015/10/01,3,920,3,920,3,920,3,920,10,3,920
2015/10/07,4,050,4,050,4,050,4,050,10,4,050
