2011/06/03,362,370,361,361,86,000,361
2011/06/06,357,370,357,370,63,000,370
2011/06/07,364,370,363,369,24,000,369
2011/06/08,370,392,370,387,213,000,387
2011/06/09,377,389,376,388,161,000,388
2011/06/10,390,391,386,391,105,000,391
2011/06/13,388,402,384,400,173,000,400
2011/06/14,401,404,397,401,71,000,401
2011/06/15,399,400,395,395,65,000,395
2011/06/16,393,398,393,394,42,000,394
2011/06/17,394,394,380,385,89,000,385
2011/06/20,385,404,385,387,161,000,387
2011/06/21,394,394,384,387,24,000,387
2011/06/22,387,391,382,386,59,000,386
2011/06/23,385,386,383,383,35,000,383
2011/06/24,387,389,385,388,28,000,388
2011/06/27,388,398,387,395,64,000,395
2011/06/28,399,400,391,400,84,000,400
2011/06/29,392,399,392,393,57,000,393
2011/06/30,393,393,386,390,103,000,390
2015/08/24,580,593,560,563,262,000,563
2015/08/25,530,552,516,532,378,000,532
2015/08/26,536,551,528,549,122,000,549
2015/08/27,559,559,549,551,99,000,551
2015/08/28,563,568,562,568,62,000,568
2015/08/31,568,568,560,565,91,000,565
2015/09/01,565,567,561,561,101,000,561
2015/09/02,560,563,555,559,131,000,559
2015/09/03,559,577,559,569,100,000,569
2015/09/04,567,569,552,555,164,000,555
2015/09/07,551,567,541,555,87,000,555
2015/09/08,552,552,542,544,58,000,544
2015/09/09,556,573,555,573,107,000,573
2015/09/10,555,568,555,562,61,000,562
2015/09/11,562,569,560,562,146,000,562
2015/09/14,562,565,557,563,43,000,563
2015/09/15,567,567,557,559,91,000,559
2015/09/16,560,568,560,565,59,000,565
2015/09/17,575,581,573,579,103,000,579
2015/09/18,572,583,564,582,99,000,582
2015/09/24,566,572,560,564,115,000,564
2015/09/25,568,574,564,573,153,000,573
2015/09/28,565,581,563,572,133,000,572
2015/09/29,562,571,560,568,84,000,568
2015/09/30,562,574,562,572,62,000,572
2015/10/01,578,578,567,569,105,000,569
2015/10/02,562,574,561,572,73,000,572
2015/10/05,568,577,566,571,82,000,571
2015/10/06,571,583,571,577,71,000,577
2015/10/07,577,592,575,592,91,000,592
