2015/03/17,1,325,1,326,1,325,1,326,30,1,326
2015/03/26,1,347,1,347,1,347,1,347,50,1,347
2015/03/27,1,350,1,350,1,350,1,350,10,1,350
2015/03/31,1,336,1,336,1,325,1,325,110,1,325
2015/04/01,1,415,1,415,1,321,1,321,140,1,321
2015/04/14,1,351,1,358,1,351,1,358,20,1,358
2015/04/30,1,301,1,361,1,301,1,361,20,1,361
2015/05/01,1,350,1,350,1,350,1,350,20,1,350
2015/06/01,1,350,1,350,1,350,1,350,20,1,350
2015/06/25,1,380,1,411,1,380,1,411,260,1,411
2015/07/10,1,351,1,351,1,351,1,351,20,1,351
2015/07/14,1,370,1,370,1,370,1,370,20,1,370
2015/07/21,1,396,1,396,1,396,1,396,10,1,396
2015/08/24,1,276,1,276,1,276,1,276,10,1,276
2015/08/25,1,201,1,231,1,201,1,231,110,1,231
2015/09/01,1,259,1,270,1,245,1,245,860,1,245
2015/09/03,1,300,1,300,1,240,1,241,550,1,241
2015/09/04,1,240,1,240,1,240,1,240,200,1,240
2015/09/08,1,270,1,270,1,240,1,240,20,1,240
2015/09/09,1,251,1,268,1,251,1,268,20,1,268
