2015/08/24,340,345,321,321,72,000,321
2015/08/25,304,322,301,301,119,000,301
2015/08/26,300,320,299,317,58,000,317
2015/08/27,325,340,325,330,41,000,330
2015/08/28,336,345,336,341,39,000,341
2015/08/31,349,349,333,333,21,000,333
2015/09/01,333,338,319,319,30,000,319
2015/09/02,319,323,319,320,9,000,320
2015/09/03,328,335,321,335,27,000,335
2015/09/04,327,328,306,316,44,000,316
2015/09/07,306,308,306,308,6,000,308
2015/09/08,305,308,302,308,30,000,308
2015/09/09,317,323,317,323,12,000,323
2015/09/10,323,326,318,320,7,000,320
2015/09/11,325,326,324,324,3,000,324
2015/09/14,328,328,326,326,4,000,326
2015/09/15,324,324,319,319,8,000,319
2015/09/16,320,324,320,324,35,000,324
2015/09/17,325,335,325,333,32,000,333
2015/09/18,335,354,335,348,57,000,348
2015/09/24,356,372,352,368,89,000,368
2015/09/25,364,364,345,358,93,000,358
