2011/06/03,99,100,94,95,5,287,000,95
2011/06/06,95,96,93,93,1,243,000,93
2011/06/07,93,95,92,94,2,295,000,94
2011/06/08,93,95,92,93,1,754,000,93
2011/06/09,94,94,92,94,1,578,000,94
2011/06/10,93,95,93,93,1,617,000,93
2011/06/13,92,94,92,93,1,307,000,93
2011/06/14,92,93,92,93,1,723,000,93
2011/06/15,94,94,92,93,1,310,000,93
2011/06/16,92,93,89,89,5,238,000,89
2011/06/17,91,91,87,87,4,732,000,87
2011/06/20,88,91,87,90,1,846,000,90
2011/06/21,92,92,90,92,1,817,000,92
2011/06/22,91,92,89,92,1,589,000,92
2011/06/23,91,92,90,90,1,267,000,90
2011/06/24,90,93,90,92,2,365,000,92
2011/06/27,92,95,91,94,3,737,000,94
2011/06/28,95,98,95,98,5,477,000,98
2011/06/29,99,100,97,99,4,060,000,99
2011/06/30,99,100,97,99,1,932,000,99
2015/08/24,109,111,102,102,6,972,000,102
2015/08/25,98,105,96,99,7,382,000,99
2015/08/26,103,107,101,106,6,344,000,106
2015/08/27,108,108,104,105,3,462,000,105
2015/08/28,108,113,107,111,5,322,000,111
2015/08/31,111,112,109,110,3,841,000,110
2015/09/01,109,110,106,106,4,659,000,106
2015/09/02,104,108,102,105,4,390,000,105
2015/09/03,107,108,102,103,4,928,000,103
2015/09/04,104,104,101,103,3,627,000,103
2015/09/07,103,105,101,103,4,074,000,103
2015/09/08,102,104,99,100,6,445,000,100
2015/09/09,103,105,102,105,3,600,000,105
2015/09/10,102,105,102,105,2,651,000,105
2015/09/11,106,107,105,107,3,643,000,107
2015/09/14,107,109,104,105,3,606,000,105
2015/09/15,107,107,104,105,1,860,000,105
2015/09/16,105,106,104,105,3,452,000,105
2015/09/17,106,107,105,107,1,437,000,107
2015/09/18,106,106,104,105,2,496,000,105
2015/09/24,104,104,101,101,3,023,000,101
2015/09/25,101,102,100,102,3,025,000,102
