2011/06/03,484,000,487,000,482,500,486,000,129,486,000
2011/06/06,485,000,486,500,477,500,479,000,177,479,000
2011/06/07,477,500,477,500,466,500,466,500,293,466,500
2011/06/08,467,000,468,000,460,000,460,000,247,460,000
2011/06/09,460,000,463,000,458,000,460,000,258,460,000
2011/06/10,456,000,463,500,455,000,463,500,284,463,500
2011/06/13,461,000,465,500,461,000,465,000,100,465,000
2011/06/14,466,500,466,500,455,500,455,500,156,455,500
2011/06/15,454,000,455,500,447,000,450,000,374,450,000
2011/06/16,446,000,452,500,445,500,449,500,315,449,500
2011/06/17,448,000,449,000,441,000,441,000,218,441,000
2011/06/20,445,000,449,000,445,000,446,500,87,446,500
2011/06/21,450,000,451,500,442,000,446,500,218,446,500
2011/06/22,446,500,449,500,443,500,446,500,201,446,500
2011/06/23,447,000,449,500,442,000,444,000,127,444,000
2011/06/24,443,500,444,500,442,000,442,500,64,442,500
2011/06/27,440,500,442,000,440,000,440,000,72,440,000
2011/06/28,440,500,442,000,437,500,437,500,69,437,500
2011/06/29,437,000,437,000,430,500,431,000,240,431,000
2011/06/30,432,500,443,000,432,500,442,000,296,442,000
2015/08/24,472,500,480,000,467,500,468,000,332,468,000
2015/08/25,447,000,478,000,447,000,462,500,668,462,500
2015/08/26,474,500,474,500,453,000,453,000,433,453,000
2015/08/27,470,000,474,000,460,000,464,000,567,464,000
2015/08/28,476,500,476,500,468,500,469,000,518,469,000
2015/08/31,472,000,475,500,466,500,475,500,380,475,500
2015/09/01,471,000,477,000,466,500,470,500,563,470,500
2015/09/02,468,000,476,500,459,000,462,500,669,462,500
2015/09/03,462,500,466,500,460,500,464,000,368,464,000
2015/09/04,467,000,467,500,455,500,455,500,476,455,500
2015/09/07,448,500,458,500,444,500,455,000,559,455,000
2015/09/08,451,000,455,000,443,500,445,000,471,445,000
2015/09/09,450,000,452,500,445,500,447,500,691,447,500
2015/09/10,445,500,452,000,438,500,450,500,771,450,500
2015/09/11,461,500,464,000,455,000,463,500,436,463,500
2015/09/14,466,000,468,000,455,000,457,500,689,457,500
2015/09/15,459,000,459,000,452,500,455,000,571,455,000
2015/09/16,456,500,463,500,454,000,458,000,546,458,000
2015/09/17,465,000,470,000,464,500,468,500,436,468,500
2015/09/18,467,000,470,500,459,000,459,000,738,459,000
2015/09/24,459,000,464,500,452,000,452,000,1,012,452,000
2015/09/25,458,500,462,500,453,000,459,000,964,459,000
2015/09/28,459,000,469,000,458,500,466,000,721,466,000
2015/09/29,466,500,466,500,445,000,451,500,787,451,500
2015/09/30,457,000,462,500,454,500,462,500,615,462,500
2015/10/01,462,500,478,000,459,000,474,500,480,474,500
2015/10/02,471,000,479,500,464,500,475,500,584,475,500
2015/10/05,475,500,484,500,473,500,481,000,734,481,000
2015/10/06,488,000,494,000,486,500,494,000,908,494,000
2015/10/07,490,000,492,000,485,000,487,500,737,487,500
