2011/06/03,164,165,162,162,2,678,000,162
2011/06/06,162,163,159,159,4,532,000,159
2011/06/07,159,161,158,161,4,497,000,161
2011/06/08,161,167,161,165,8,273,000,165
2011/06/09,164,166,163,166,4,228,000,166
2011/06/10,167,167,164,166,7,465,000,166
2011/06/13,164,166,163,165,3,908,000,165
2011/06/14,166,168,166,168,5,937,000,168
2011/06/15,168,169,166,167,3,787,000,167
2011/06/16,165,167,164,164,3,677,000,164
2011/06/17,164,165,160,161,5,352,000,161
2011/06/20,159,162,159,161,7,158,000,161
2011/06/21,162,163,161,163,5,201,000,163
2011/06/22,163,165,163,165,4,123,000,165
2011/06/23,163,165,154,161,27,508,000,161
2011/06/24,162,164,161,163,5,549,000,163
2011/06/27,164,164,161,162,8,756,000,162
2011/06/28,163,165,162,164,4,204,000,164
2011/06/29,165,165,163,165,9,782,000,165
2011/06/30,166,167,165,166,9,270,000,166
2015/08/24,143,144,139,140,25,463,000,140
2015/08/25,135,140,132,135,26,297,000,135
2015/08/26,137,138,134,137,18,022,000,137
2015/08/27,140,143,139,139,17,553,000,139
2015/08/28,141,145,140,145,18,981,000,145
2015/08/31,145,145,139,139,21,479,000,139
2015/09/01,139,140,135,136,21,761,000,136
2015/09/02,134,137,132,134,22,995,000,134
2015/09/03,135,136,133,133,15,718,000,133
2015/09/04,135,136,133,133,18,868,000,133
2015/09/07,132,136,131,135,12,985,000,135
2015/09/08,134,136,132,134,12,883,000,134
2015/09/09,137,140,136,140,12,834,000,140
2015/09/10,135,140,135,139,9,345,000,139
2015/09/11,137,139,137,138,10,124,000,138
2015/09/14,139,139,135,137,8,342,000,137
2015/09/15,136,138,135,136,6,441,000,136
2015/09/16,137,139,137,138,6,129,000,138
2015/09/17,138,141,138,139,9,139,000,139
2015/09/18,138,139,136,136,5,859,000,136
2015/09/24,136,137,134,134,6,279,000,134
2015/09/25,134,135,132,135,13,950,000,135
2015/09/28,136,136,132,133,11,063,000,133
2015/09/29,132,132,126,127,16,129,000,127
2015/09/30,129,131,127,131,9,699,000,131
2015/10/01,132,135,131,134,12,757,000,134
2015/10/02,133,139,133,136,13,212,000,136
2015/10/05,138,141,137,140,11,257,000,140
2015/10/06,141,145,140,144,19,595,000,144
2015/10/07,141,145,140,143,11,565,000,143
2015/10/08,144,148,144,147,13,909,000,147
2015/10/09,148,151,147,150,15,240,000,150
