2011/06/03,6,470,6,470,6,460,6,460,3,6,460
2011/06/06,6,410,6,430,6,360,6,370,219,6,370
2011/06/07,6,380,6,420,6,380,6,420,319,6,420
2011/06/08,6,440,6,460,6,440,6,460,355,6,460
2011/06/09,6,400,6,400,6,360,6,360,6,6,360
2011/06/10,6,490,6,520,6,480,6,490,9,6,490
2011/06/13,6,390,6,410,6,370,6,390,43,6,390
2011/06/14,6,390,6,480,6,390,6,480,266,6,480
2011/06/15,6,540,6,540,6,460,6,460,354,6,460
2011/06/16,6,390,6,390,6,360,6,360,448,6,360
2011/06/17,6,380,6,380,6,240,6,250,739,6,250
2011/06/20,6,270,6,280,6,270,6,280,4,6,280
2011/06/21,6,320,6,320,6,250,6,280,1,805,6,280
2011/06/22,6,340,6,500,6,340,6,460,562,6,460
2011/06/23,6,410,6,450,6,410,6,450,83,6,450
2011/06/24,6,440,6,490,6,430,6,490,154,6,490
2011/06/27,6,490,6,490,6,410,6,430,210,6,430
2011/06/28,6,510,6,550,6,510,6,540,4,6,540
2011/06/29,6,610,6,650,6,610,6,650,41,6,650
2011/06/30,6,740,6,740,6,680,6,690,68,6,690
2015/08/24,12,970,13,050,12,600,12,610,546,12,610
2015/08/25,12,110,12,870,11,970,12,490,316,12,490
2015/08/26,12,400,12,860,12,400,12,860,264,12,860
2015/08/27,13,160,13,240,13,020,13,190,150,13,190
2015/08/28,13,890,13,890,13,330,13,500,73,13,500
2015/08/31,13,490,13,490,13,190,13,300,70,13,300
2015/09/01,13,260,13,260,12,890,12,890,52,12,890
2015/09/02,12,290,12,740,12,290,12,590,188,12,590
2015/09/03,12,930,13,010,12,800,12,800,53,12,800
2015/09/04,12,700,12,700,12,500,12,500,6,12,500
2015/09/07,12,490,12,490,12,200,12,420,56,12,420
2015/09/08,12,260,12,260,12,070,12,070,224,12,070
2015/09/09,12,300,12,910,12,300,12,910,147,12,910
2015/09/10,12,600,12,700,12,500,12,700,8,12,700
2015/09/11,12,700,12,790,12,700,12,790,2,12,790
2015/09/14,12,790,12,790,12,480,12,530,39,12,530
2015/09/15,12,600,12,770,12,570,12,570,6,12,570
2015/09/16,12,500,12,510,12,420,12,420,14,12,420
2015/09/17,12,600,12,600,12,480,12,480,7,12,480
2015/09/18,12,500,12,500,12,160,12,160,12,12,160
2015/09/24,12,160,12,160,11,990,12,020,128,12,020
2015/09/25,12,040,12,200,11,980,12,200,261,12,200
2015/09/28,12,200,12,200,12,100,12,110,268,12,110
2015/09/29,12,120,12,120,11,590,11,590,166,11,590
2015/09/30,11,640,12,090,11,640,12,070,9,12,070
2015/10/01,12,060,12,360,11,950,12,350,33,12,350
2015/10/02,12,200,12,310,12,200,12,310,5,12,310
2015/10/05,12,310,12,510,12,310,12,470,7,12,470
2015/10/06,12,600,12,710,12,600,12,620,5,12,620
2015/10/07,12,620,12,800,12,620,12,800,86,12,800
