2011/06/03,17,18,17,18,248,000,18
2011/06/06,17,17,16,17,381,000,17
2011/06/07,17,17,16,17,115,000,17
2011/06/08,17,17,16,16,236,000,16
2011/06/09,17,17,16,17,105,000,17
2011/06/10,16,17,16,16,157,000,16
2011/06/13,16,16,16,16,153,000,16
2011/06/14,16,17,16,16,659,000,16
2011/06/15,16,17,16,17,806,000,17
2011/06/16,18,18,17,17,123,000,17
2011/06/17,17,17,16,16,431,000,16
2011/06/20,17,17,16,16,46,000,16
2011/06/21,17,17,16,16,199,000,16
2011/06/22,16,17,16,17,81,000,17
2011/06/23,17,17,16,17,114,000,17
2011/06/24,17,17,16,17,338,000,17
2011/06/27,17,17,16,17,499,000,17
2011/06/28,17,18,17,17,181,000,17
2011/06/29,17,18,17,17,96,000,17
2011/06/30,17,17,17,17,71,000,17
2015/08/24,29,29,25,25,7,678,000,25
2015/08/25,24,26,23,25,6,360,000,25
2015/08/26,25,27,25,27,2,974,000,27
2015/08/27,27,29,27,29,9,203,000,29
2015/08/28,29,29,28,28,7,733,000,28
2015/08/31,28,28,27,28,7,781,000,28
2015/09/01,27,27,26,26,8,853,000,26
2015/09/02,25,27,25,26,7,900,000,26
2015/09/03,27,28,27,27,8,962,000,27
2015/09/04,27,27,26,26,2,349,000,26
2015/09/07,26,26,25,26,4,645,000,26
2015/09/08,26,27,25,26,1,838,000,26
2015/09/09,26,27,26,26,1,957,000,26
2015/09/10,26,27,25,27,2,062,000,27
2015/09/11,27,27,26,27,1,500,000,27
2015/09/14,27,27,26,27,1,854,000,27
2015/09/15,27,27,26,26,1,364,000,26
2015/09/16,26,26,26,26,1,251,000,26
2015/09/17,26,27,25,26,2,934,000,26
2015/09/18,26,26,25,26,1,374,000,26
2015/09/24,26,26,25,26,1,130,000,26
2015/09/25,26,26,25,26,565,000,26
2015/09/28,26,26,25,26,989,000,26
2015/09/29,25,25,22,23,9,566,000,23
2015/09/30,23,24,23,24,2,464,000,24
2015/10/01,24,25,23,24,2,768,000,24
2015/10/02,24,25,23,24,3,687,000,24
2015/10/05,24,25,24,24,2,827,000,24
2015/10/06,24,25,24,25,3,138,000,25
2015/10/07,25,25,24,25,3,005,000,25
2015/10/08,24,25,24,24,2,770,000,24
