2011/06/03,2,010,2,012,1,983,1,988,6,754,400,1,988
2011/06/06,1,982,1,988,1,943,1,953,7,177,800,1,953
2011/06/07,1,947,1,979,1,946,1,974,6,379,700,1,974
2011/06/08,1,965,1,982,1,955,1,975,4,934,300,1,975
2011/06/09,1,964,1,980,1,960,1,970,4,436,800,1,970
2011/06/10,1,978,1,997,1,972,1,977,7,407,600,1,977
2011/06/13,1,958,1,960,1,944,1,958,4,133,500,1,958
2011/06/14,1,945,1,977,1,940,1,975,6,011,200,1,975
2011/06/15,1,993,1,996,1,976,1,992,4,298,800,1,992
2011/06/16,1,953,1,959,1,931,1,936,8,791,600,1,936
2011/06/17,1,938,1,943,1,916,1,931,6,274,000,1,931
2011/06/20,1,928,1,936,1,907,1,915,3,659,500,1,915
2011/06/21,1,927,1,948,1,918,1,947,4,787,000,1,947
2011/06/22,1,960,1,990,1,959,1,977,6,684,300,1,977
2011/06/23,1,964,1,985,1,962,1,971,4,169,400,1,971
2011/06/24,1,957,1,984,1,957,1,983,4,696,200,1,983
2011/06/27,1,982,1,982,1,956,1,960,4,085,300,1,960
2011/06/28,1,980,1,988,1,966,1,973,5,553,800,1,973
2011/06/29,2,000,2,005,1,982,1,990,8,898,700,1,990
2011/06/30,2,000,2,005,1,986,2,000,6,670,100,2,000
2015/08/31,2,271,2,298,2,241,2,255,6,753,200,2,255
