2013/05/29,1,470,1,470,1,470,1,470,120,1,470
2013/05/30,1,470,1,470,1,470,1,470,330,1,470
2013/07/29,1,090,1,090,1,090,1,090,50,1,090
2013/08/14,1,361,1,361,1,361,1,361,10,1,361
2013/09/30,1,093,1,093,1,093,1,093,30,1,093
2013/10/03,1,295,1,295,1,295,1,295,10,1,295
2013/10/31,1,300,1,300,1,300,1,300,200,1,300
2013/11/12,1,280,1,280,1,280,1,280,60,1,280
2013/12/18,1,280,1,280,1,280,1,280,430,1,280
2014/03/20,967,967,967,967,250,967
2014/06/10,1,117,1,117,1,117,1,117,100,1,117
2014/06/12,1,250,1,250,1,250,1,250,100,1,250
2014/11/04,1,200,1,360,1,200,1,350,390,1,350
2014/11/07,1,432,1,432,1,432,1,432,50,1,432
2014/12/22,1,200,1,200,1,200,1,200,10,1,200
2014/12/26,1,189,1,189,1,189,1,189,460,1,189
2015/01/09,1,141,1,141,1,141,1,141,10,1,141
2015/01/14,1,723,1,723,1,723,1,723,10,1,723
2015/01/19,1,420,1,420,1,090,1,090,400,1,090
2015/02/05,1,423,1,423,1,423,1,423,20,1,423
