2011/05/20,8,750,8,750,8,750,8,750,1,8,750
2011/05/23,8,600,8,630,8,560,8,630,38,8,630
2011/05/24,8,590,8,620,8,590,8,620,7,8,620
2011/05/25,8,570,8,570,8,570,8,570,5,8,570
2011/05/26,8,560,8,600,8,560,8,600,30,8,600
2011/05/27,8,600,8,600,8,600,8,600,1,8,600
2011/05/31,8,740,8,740,8,740,8,740,500,8,740
2011/06/01,8,870,8,870,8,870,8,870,57,8,870
2011/06/02,8,730,8,770,8,660,8,770,12,8,770
2011/06/09,8,620,8,620,8,620,8,620,2,8,620
2011/06/15,8,760,8,760,8,760,8,760,200,8,760
2011/06/16,8,740,8,750,8,730,8,730,6,8,730
2011/06/17,8,740,8,740,8,650,8,650,13,8,650
2011/06/20,8,640,8,640,8,580,8,580,93,8,580
2011/06/21,8,690,8,690,8,620,8,680,23,8,680
2011/06/22,8,790,8,800,8,790,8,800,18,8,800
2011/06/23,8,840,8,840,8,840,8,840,3,8,840
2011/06/28,8,840,8,900,8,840,8,900,34,8,900
2011/06/29,8,600,8,600,8,600,8,600,8,8,600
2011/06/30,8,960,8,970,8,950,8,970,112,8,970
2015/08/24,17,000,17,080,16,580,16,580,237,16,580
2015/08/25,15,860,16,600,15,710,16,140,455,16,140
2015/08/26,16,170,16,350,16,170,16,350,80,16,350
2015/08/27,17,150,17,150,16,950,16,950,237,16,950
2015/08/28,17,240,17,240,17,100,17,100,204,17,100
2015/08/31,17,140,17,270,17,100,17,270,67,17,270
2015/09/01,17,300,17,300,16,580,16,580,97,16,580
2015/09/02,15,780,16,450,15,780,16,370,407,16,370
2015/09/03,16,350,16,600,16,350,16,530,244,16,530
2015/09/04,16,350,16,350,16,100,16,180,131,16,180
2015/09/07,16,080,16,080,15,900,16,030,161,16,030
2015/09/08,15,990,15,990,15,780,15,800,156,15,800
2015/09/09,16,180,16,460,16,110,16,460,200,16,460
2015/09/10,16,170,16,200,16,160,16,160,9,16,160
2015/09/11,16,390,16,640,16,340,16,640,101,16,640
2015/09/14,16,650,16,650,16,540,16,560,3,16,560
2015/09/15,16,560,16,560,16,430,16,430,21,16,430
2015/09/16,16,370,16,370,16,370,16,370,1,16,370
2015/09/17,16,600,16,720,16,600,16,650,70,16,650
2015/09/18,16,740,16,740,16,360,16,490,44,16,490
2015/09/24,15,900,16,360,15,900,16,260,50,16,260
2015/09/25,16,150,16,150,15,900,15,900,12,15,900
