2011/06/03,248,248,241,242,337,000,242
2011/06/06,241,242,237,239,299,000,239
2011/06/07,237,238,235,238,200,000,238
2011/06/08,239,242,238,239,113,000,239
2011/06/09,239,240,238,238,88,000,238
2011/06/10,242,244,241,241,238,000,241
2011/06/13,240,246,240,246,192,000,246
2011/06/14,247,248,247,247,128,000,247
2011/06/15,248,249,247,248,162,000,248
2011/06/16,246,247,240,242,243,000,242
2011/06/17,245,245,237,240,261,000,240
2011/06/20,240,243,239,242,189,000,242
2011/06/21,242,250,242,248,223,000,248
2011/06/22,249,256,249,256,255,000,256
2011/06/23,256,264,254,262,433,000,262
2011/06/24,263,274,263,273,664,000,273
2011/06/27,270,272,265,266,301,000,266
2011/06/28,270,280,270,280,905,000,280
2011/06/29,280,280,274,278,528,000,278
2011/06/30,278,280,274,279,328,000,279
2015/08/24,730,753,710,713,3,215,000,713
2015/08/25,690,727,673,683,4,107,000,683
2015/08/26,690,700,662,685,4,603,000,685
2015/08/27,702,714,695,701,2,735,000,701
2015/08/28,713,723,706,714,3,221,000,714
2015/08/31,727,728,710,721,2,103,000,721
2015/09/01,712,715,673,675,2,629,000,675
2015/09/02,663,679,656,661,2,041,000,661
2015/09/03,673,678,663,665,1,324,000,665
2015/09/04,685,703,671,700,5,843,000,700
2015/09/07,694,714,682,709,3,166,000,709
2015/09/08,707,707,671,682,3,159,000,682
2015/09/09,706,717,691,717,2,500,000,717
2015/09/10,700,722,700,711,2,129,000,711
2015/09/11,719,732,714,728,2,100,000,728
2015/09/14,734,746,723,725,1,581,000,725
2015/09/15,731,739,712,713,1,582,000,713
2015/09/16,720,748,701,742,3,503,000,742
2015/09/17,745,746,728,730,1,560,000,730
2015/09/18,730,743,721,721,2,531,000,721
2015/09/24,719,722,675,675,2,847,000,675
2015/09/25,680,700,665,700,2,554,000,700
