2011/06/03,293,295,288,291,4,422,000,291
2011/06/06,291,293,285,285,5,419,000,285
2011/06/07,286,289,285,289,2,926,000,289
2011/06/08,289,292,287,290,2,914,000,290
2011/06/09,286,304,285,304,16,394,000,304
2011/06/10,310,316,310,315,21,320,000,315
2011/06/13,311,313,306,309,8,461,000,309
2011/06/14,311,321,309,317,10,040,000,317
2011/06/15,317,318,313,314,3,326,000,314
2011/06/16,309,313,307,307,6,003,000,307
2011/06/17,308,312,302,310,7,100,000,310
2011/06/20,310,317,310,311,6,156,000,311
2011/06/21,321,327,318,320,13,020,000,320
2011/06/22,322,326,321,324,6,468,000,324
2011/06/23,325,330,322,322,6,333,000,322
2011/06/24,324,329,322,329,4,700,000,329
2011/06/27,324,327,323,323,4,952,000,323
2011/06/28,324,328,323,324,3,775,000,324
2011/06/29,327,328,323,328,4,706,000,328
2011/06/30,329,335,326,334,6,910,000,334
2015/08/24,203,205,197,197,9,765,000,197
2015/08/25,194,201,188,192,10,477,000,192
2015/08/26,193,199,191,197,10,276,000,197
2015/08/27,198,200,191,194,13,094,000,194
2015/08/28,196,202,195,199,10,459,000,199
2015/08/31,199,201,194,196,8,117,000,196
2015/09/01,195,197,194,194,6,255,000,194
2015/09/02,192,193,189,190,11,266,000,190
2015/09/03,191,193,190,191,3,893,000,191
2015/09/04,191,193,188,189,8,219,000,189
2015/09/07,188,190,185,188,5,872,000,188
2015/09/08,186,191,186,187,7,724,000,187
2015/09/09,191,201,191,200,8,576,000,200
2015/09/10,196,203,195,202,7,141,000,202
2015/09/11,199,201,197,198,6,849,000,198
2015/09/14,200,201,196,199,3,668,000,199
2015/09/15,200,203,197,197,5,372,000,197
2015/09/16,198,206,197,203,8,672,000,203
2015/09/17,203,207,203,206,3,062,000,206
2015/09/18,203,204,198,201,5,368,000,201
2015/09/24,198,199,191,193,7,520,000,193
2015/09/25,192,195,188,195,5,779,000,195
