2011/06/03,207,215,206,207,17,000,207
2011/06/06,195,196,192,192,20,000,192
2011/06/07,197,197,183,186,26,000,186
2011/06/08,186,187,186,187,9,000,187
2011/06/09,188,190,186,190,15,000,190
2011/06/10,192,192,190,191,4,000,191
2011/06/13,189,192,189,192,7,000,192
2011/06/14,194,203,194,197,18,000,197
2011/06/15,210,210,199,199,36,000,199
2011/06/16,203,203,197,197,12,000,197
2011/06/17,200,200,197,197,6,000,197
2011/06/20,197,197,194,194,7,000,194
2011/06/21,196,198,195,198,9,000,198
2011/06/22,193,195,193,195,14,000,195
2011/06/23,195,195,192,195,7,000,195
2011/06/24,197,197,195,195,6,000,195
2011/06/27,198,198,193,195,10,000,195
2011/06/28,196,197,195,195,5,000,195
2011/06/29,192,196,192,195,16,000,195
2011/06/30,194,194,191,191,11,000,191
2015/08/21,336,336,333,335,22,000,335
2015/08/24,335,335,318,318,37,000,318
2015/08/25,302,312,300,304,33,000,304
2015/08/26,304,310,304,307,7,000,307
2015/08/27,312,315,311,315,10,000,315
2015/08/28,314,316,311,313,30,000,313
2015/08/31,313,313,313,313,13,000,313
2015/09/01,316,316,310,310,10,000,310
2015/09/02,309,310,309,309,4,000,309
2015/09/03,307,308,307,307,3,000,307
2015/09/04,311,311,306,306,6,000,306
2015/09/07,305,305,298,302,6,000,302
2015/09/08,305,305,298,298,2,000,298
2015/09/09,301,313,301,313,14,000,313
2015/09/10,307,307,307,307,1,000,307
2015/09/11,305,309,305,309,6,000,309
2015/09/14,315,315,315,315,1,000,315
2015/09/16,314,314,310,310,5,000,310
2015/09/17,310,310,309,309,2,000,309
2015/09/18,311,311,310,311,6,000,311
2015/09/24,314,314,306,306,2,000,306
2015/09/25,306,306,303,306,7,000,306
2015/09/28,304,304,304,304,2,000,304
2015/09/29,304,304,300,300,3,000,300
2015/09/30,302,302,302,302,10,000,302
2015/10/01,304,304,303,303,2,000,303
2015/10/02,300,300,300,300,3,000,300
2015/10/05,300,301,300,300,7,000,300
2015/10/06,302,303,299,301,18,000,301
2015/10/07,299,305,299,305,10,000,305
2015/10/08,301,303,301,302,5,000,302
2015/10/09,300,303,300,303,5,000,303
